Male1:C7-x, Male1:C7-y, Male1:C7-z, Male1:CLAV-x, Male1:CLAV-y, Male1:CLAV-z, Male1:LANK-x, Male1:LANK-y, Male1:LANK-z, Male1:LBHD-x, Male1:LBHD-y, Male1:LBHD-z, Male1:LBWT-x, Male1:LBWT-y, Male1:LBWT-z, Male1:LELB-x, Male1:LELB-y, Male1:LELB-z, Male1:LFHD-x, Male1:LFHD-y, Male1:LFHD-z, Male1:LFIN-x, Male1:LFIN-y, Male1:LFIN-z, Male1:LFRM-x, Male1:LFRM-y, Male1:LFRM-z, Male1:LFWT-x, Male1:LFWT-y, Male1:LFWT-z, Male1:LHEE-x, Male1:LHEE-y, Male1:LHEE-z, Male1:LKNE-x, Male1:LKNE-y, Male1:LKNE-z, Male1:LMT5-x, Male1:LMT5-y, Male1:LMT5-z, Male1:LSHN-x, Male1:LSHN-y, Male1:LSHN-z, Male1:LSHO-x, Male1:LSHO-y, Male1:LSHO-z, Male1:LTHI-x, Male1:LTHI-y, Male1:LTHI-z, Male1:LTOE-x, Male1:LTOE-y, Male1:LTOE-z, Male1:LUPA-x, Male1:LUPA-y, Male1:LUPA-z, Male1:LWRA-x, Male1:LWRA-y, Male1:LWRA-z, Male1:LWRB-x, Male1:LWRB-y, Male1:LWRB-z, Male1:RANK-x, Male1:RANK-y, Male1:RANK-z, Male1:RBAC-x, Male1:RBAC-y, Male1:RBAC-z, Male1:RBHD-x, Male1:RBHD-y, Male1:RBHD-z, Male1:RBWT-x, Male1:RBWT-y, Male1:RBWT-z, Male1:RELB-x, Male1:RELB-y, Male1:RELB-z, Male1:RFHD-x, Male1:RFHD-y, Male1:RFHD-z, Male1:RFIN-x, Male1:RFIN-y, Male1:RFIN-z, Male1:RFRM-x, Male1:RFRM-y, Male1:RFRM-z, Male1:RFWT-x, Male1:RFWT-y, Male1:RFWT-z, Male1:RHEE-x, Male1:RHEE-y, Male1:RHEE-z, Male1:RKNE-x, Male1:RKNE-y, Male1:RKNE-z, Male1:RMT5-x, Male1:RMT5-y, Male1:RMT5-z, Male1:RSHN-x, Male1:RSHN-y, Male1:RSHN-z, Male1:RSHO-x, Male1:RSHO-y, Male1:RSHO-z, Male1:RTHI-x, Male1:RTHI-y, Male1:RTHI-z, Male1:RTOE-x, Male1:RTOE-y, Male1:RTOE-z, Male1:RUPA-x, Male1:RUPA-y, Male1:RUPA-z, Male1:RWRA-x, Male1:RWRA-y, Male1:RWRA-z, Male1:RWRB-x, Male1:RWRB-y, Male1:RWRB-z, Male1:STRN-x, Male1:STRN-y, Male1:STRN-z, Male1:T10-x, Male1:T10-y, Male1:T10-z
236.877365112305, -973.833190917969, 1351.7314453125, 263.283447265625, -1042.30615234375, 1230.09106445312, 237.580993652344, -869.169067382812, 62.5325088500977, 309.917724609375, -980.556518554688, 1400.75646972656, 94.9646453857422, -743.162719726562, 903.833190917969, 552.66552734375, -752.884460449219, 1124.73559570312, 368.090850830078, -1103.91088867188, 1449.84057617188, 571.40478515625, -1074.05639648438, 1052.87866210938, 582.058654785156, -892.404541015625, 1047.04479980469, 260.568969726562, -862.922729492188, 893.857421875, 165.907836914062, -838.351928710938, 41.8285064697266, 300.358306884766, -933.464294433594, 467.028656005859, 301.212371826172, -954.373107910156, 31.0870456695557, 269.705474853516, -894.330627441406, 214.004577636719, 344.312652587891, -917.007629394531, 1306.21447753906, 297.827514648438, -881.948059082031, 584.911193847656, 261.751281738281, -1017.6064453125, 39.7214164733887, 495.553527832031, -802.58642578125, 1180.80554199219, 504.516387939453, -1029.11120605469, 1104.37585449219, 613.290222167969, -1015.60528564453, 1006.92388916016, 22.9012718200684, -1000.24822998047, 90.1135635375977, 56.2068748474121, -965.29541015625, 1291.80798339844, 216.485900878906, -1001.50604248047, 1412.76477050781, 35.6251907348633, -776.150268554688, 908.222351074219, 99.8558654785156, -1229.77819824219, 1046.10095214844, 224.973022460938, -1137.3857421875, 1467.84289550781, 434.247924804688, -1203.45263671875, 1013.14617919922, 172.228271484375, -1222.70568847656, 985.219909667969, 37.7494506835938, -972.081909179688, 910.284973144531, 74.4640960693359, -948.727905273438, 62.1593284606934, 25.9602718353271, -1084.49963378906, 499.504913330078, -7.01463031768799, -1108.69018554688, 40.3269882202148, 16.0853385925293, -1067.00903320312, 382.222778320312, 151.727722167969, -1078.20861816406, 1325.31030273438, -31.2765445709229, -954.078857421875, 790.816589355469, 52.6317863464355, -1143.3955078125, 65.1416015625, 86.3118133544922, -1143.20263671875, 1211.69152832031, 362.839813232422, -1177.79541015625, 1078.77001953125, 365.970642089844, -1227.05676269531, 941.292053222656, 227.805526733398, -1009.91082763672, 1065.14575195312, 104.231353759766, -817.887512207031, 1173.15222167969
232.72346496582, -964.040954589844, 1360.19982910156, 261.512115478516, -1034.78161621094, 1240.44311523438, 237.476409912109, -868.850646972656, 62.6078872680664, 306.247253417969, -970.166809082031, 1410.91931152344, 96.8107376098633, -743.556030273438, 906.095031738281, 552.638854980469, -740.312805175781, 1146.94482421875, 363.209442138672, -1093.22094726562, 1461.52331542969, 576.824890136719, -1062.13720703125, 1089.76208496094, 589.715087890625, -881.54736328125, 1076.98254394531, 262.406707763672, -863.338134765625, 898.05859375, 165.857620239258, -838.382080078125, 41.7667388916016, 299.396087646484, -928.935424804688, 467.730926513672, 301.78369140625, -953.885559082031, 30.9424133300781, 269.367614746094, -891.599548339844, 214.4775390625, 338.169067382812, -906.579406738281, 1316.619140625, 297.316284179688, -878.506408691406, 585.938049316406, 262.335662841797, -1017.31390380859, 39.8501892089844, 492.947967529297, -790.451843261719, 1200.18725585938, 503.045257568359, -1015.99627685547, 1125.94189453125, 627.124389648438, -1007.03363037109, 1048.79626464844, 17.2108306884766, -976.259521484375, 94.1578063964844, 52.438549041748, -958.114685058594, 1297.24072265625, 212.667709350586, -990.54638671875, 1422.53308105469, 37.4680366516113, -775.932434082031, 910.197143554688, 101.203964233398, -1232.62915039062, 1062.56970214844, 219.705032348633, -1125.95556640625, 1479.07641601562, 437.210632324219, -1203.79956054688, 1037.11975097656, 174.500274658203, -1227.85021972656, 1003.58477783203, 39.9617805480957, -971.239624023438, 913.366638183594, 70.9713287353516, -925.31884765625, 67.2396774291992, 21.9544792175293, -1078.65063476562, 499.100830078125, -19.8126773834229, -1080.35498046875, 42.2768020629883, 11.4554586410522, -1056.22338867188, 382.622131347656, 149.198425292969, -1068.58337402344, 1335.2919921875, -30.4496040344238, -952.982849121094, 792.863037109375, 38.8283920288086, -1119.03344726562, 64.9123382568359, 85.3122024536133, -1138.41357421875, 1223.89538574219, 360.812316894531, -1175.22570800781, 1096.63903808594, 369.1484375, -1233.08190917969, 964.538757324219, 228.61799621582, -1006.68737792969, 1074.02307128906, 101.610977172852, -814.123779296875, 1175.00073242188
228.593322753906, -954.30517578125, 1368.25219726562, 259.697723388672, -1026.87426757812, 1250.23291015625, 237.44694519043, -868.559204101562, 62.6495399475098, 302.631072998047, -959.799072265625, 1420.49621582031, 98.2973098754883, -743.912841796875, 908.073364257812, 551.773620605469, -727.366882324219, 1168.05004882812, 358.421417236328, -1082.52136230469, 1472.650390625, 580.71630859375, -1049.34216308594, 1126.3876953125, 596.164001464844, -869.759094238281, 1106.83312988281, 264.535034179688, -863.419067382812, 902.010986328125, 165.793731689453, -838.427551269531, 41.7183990478516, 298.278778076172, -924.415466308594, 468.387725830078, 302.374206542969, -953.437744140625, 30.8419513702393, 268.858703613281, -888.848999023438, 215.11393737793, 332.44775390625, -896.330932617188, 1326.23669433594, 296.790863037109, -875.068054199219, 586.784790039062, 263.043701171875, -1016.86383056641, 39.9786224365234, 489.898742675781, -778.112609863281, 1218.36682128906, 502.761688232422, -1002.78057861328, 1147.33459472656, 637.821472167969, -996.563842773438, 1090.85705566406, 11.7332601547241, -951.285034179688, 98.5350952148438, 49.3424911499023, -948.953186035156, 1301.98889160156, 208.873519897461, -979.661254882812, 1431.67553710938, 38.8778533935547, -776.26953125, 911.869140625, 99.0990753173828, -1234.83728027344, 1079.68640136719, 214.486907958984, -1114.32482910156, 1489.35729980469, 435.702697753906, -1206.19995117188, 1058.50622558594, 173.781997680664, -1236.36804199219, 1023.56176757812, 39.8806571960449, -972.453552246094, 916.549438476562, 66.7002563476562, -901.380249023438, 72.5157699584961, 17.6542625427246, -1072.32470703125, 497.895385742188, -30.7465686798096, -1051.822265625, 44.3220329284668, 6.99631500244141, -1044.94885253906, 382.659942626953, 146.390151977539, -1059.21704101562, 1344.70959472656, -29.9301452636719, -950.739929199219, 794.715393066406, 26.4744338989258, -1092.97119140625, 64.0687408447266, 82.7015075683594, -1132.85998535156, 1235.47082519531, 358.088317871094, -1176.33874511719, 1115.42395019531, 368.133636474609, -1240.70825195312, 986.482055664062, 229.282730102539, -1003.68096923828, 1082.40844726562, 99.4554443359375, -810.393432617188, 1176.38562011719
224.507858276367, -944.689453125, 1374.82116699219, 258.251892089844, -1020.33123779297, 1259.12817382812, 237.393203735352, -868.236450195312, 62.6625823974609, 299.120971679688, -949.361694335938, 1429.6474609375, 99.5044631958008, -744.119995117188, 909.934936523438, 550.027770996094, -714.176208496094, 1187.89282226562, 353.706146240234, -1072.47045898438, 1483.39111328125, 583.890197753906, -1035.90075683594, 1162.82470703125, 601.371215820312, -857.377563476562, 1136.51098632812, 266.587280273438, -863.753051757812, 905.380859375, 165.659240722656, -838.512756347656, 41.6057662963867, 296.923553466797, -919.955810546875, 468.910583496094, 302.921813964844, -953.267333984375, 30.7429447174072, 268.119201660156, -886.462829589844, 215.69026184082, 327.035949707031, -885.897705078125, 1334.50549316406, 296.182861328125, -872.024047851562, 587.658630371094, 263.660461425781, -1016.54455566406, 40.2119140625, 486.430084228516, -765.66796875, 1235.318359375, 503.92529296875, -989.486633300781, 1169.92114257812, 644.927185058594, -984.562316894531, 1131.54016113281, 6.58114147186279, -926.308288574219, 103.326126098633, 46.7001075744629, -939.765380859375, 1305.34143066406, 204.985443115234, -968.471618652344, 1440.31079101562, 40.1795387268066, -776.764038085938, 913.393188476562, 93.0822906494141, -1236.31030273438, 1096.23364257812, 209.406143188477, -1102.62097167969, 1498.833984375, 430.344696044922, -1210.12243652344, 1075.95983886719, 169.034057617188, -1241.40551757812, 1041.16870117188, 41.6063842773438, -972.986022949219, 918.841552734375, 62.3006324768066, -876.936096191406, 78.2082977294922, 13.1246213912964, -1065.09790039062, 496.282745361328, -39.545280456543, -1023.50262451172, 46.7780838012695, 2.70273470878601, -1033.23754882812, 382.684234619141, 143.412033081055, -1049.96215820312, 1353.36291503906, -29.1430988311768, -948.581176757812, 796.362915039062, 15.7430105209351, -1065.91943359375, 63.2065315246582, 78.9239196777344, -1126.90759277344, 1246.810546875, 353.661224365234, -1178.19580078125, 1133.34655761719, 363.407836914062, -1249.06604003906, 1006.30096435547, 229.909896850586, -1000.66717529297, 1090.18542480469, 97.8152084350586, -806.476745605469, 1177.30517578125
220.732681274414, -935.171142578125, 1380.74462890625, 256.497436523438, -1012.55773925781, 1267.7119140625, 237.222793579102, -867.982360839844, 62.6716804504395, 295.713287353516, -938.840087890625, 1438.25830078125, 100.525939941406, -744.428955078125, 911.223937988281, 547.75146484375, -701.03125, 1205.93664550781, 348.905456542969, -1062.37915039062, 1493.38061523438, 585.209777832031, -1021.02514648438, 1198.58972167969, 605.09228515625, -844.853454589844, 1165.39270019531, 268.216033935547, -864.581359863281, 908.216430664062, 165.432052612305, -838.513916015625, 41.4710464477539, 295.323608398438, -915.671081542969, 469.159057617188, 303.32421875, -953.042724609375, 30.6001682281494, 267.293426513672, -884.322326660156, 216.206985473633, 321.844177246094, -875.573486328125, 1341.57849121094, 295.338134765625, -869.347900390625, 588.382751464844, 264.185668945312, -1016.34112548828, 40.4399528503418, 482.542083740234, -753.152893066406, 1250.85302734375, 505.638702392578, -976.159057617188, 1194.22119140625, 650.183959960938, -971.564453125, 1171.22912597656, 1.65012872219086, -901.536010742188, 108.471069335938, 44.0214157104492, -931.334350585938, 1308.40661621094, 201.40397644043, -957.298767089844, 1448.02697753906, 41.5385093688965, -777.224975585938, 915.198059082031, 84.0544662475586, -1236.61853027344, 1112.36608886719, 204.263778686523, -1091.02453613281, 1507.46447753906, 422.680419921875, -1216.01025390625, 1092.77478027344, 160.028930664062, -1244.3388671875, 1057.00939941406, 43.2092590332031, -973.610107421875, 921.119262695312, 58.1455421447754, -851.922912597656, 84.4830551147461, 8.9355936050415, -1056.99035644531, 494.7265625, -46.6519012451172, -995.181457519531, 49.6482772827148, -1.40441238880157, -1020.74774169922, 382.482269287109, 140.249359130859, -1040.40551757812, 1360.93310546875, -28.4045104980469, -947.649841308594, 798.105102539062, 7.99541902542114, -1039.63330078125, 64.0815048217773, 74.249870300293, -1120.50671386719, 1257.76818847656, 344.515502929688, -1181.27954101562, 1147.76538085938, 354.757232666016, -1257.67016601562, 1024.55603027344, 230.675720214844, -997.362182617188, 1097.25964355469, 96.455696105957, -802.433837890625, 1177.71044921875
217.325088500977, -925.3837890625, 1386.1416015625, 254.746459960938, -1004.51214599609, 1275.58239746094, 236.972045898438, -867.755615234375, 62.6389389038086, 292.637634277344, -928.61181640625, 1446.27917480469, 101.40404510498, -744.88037109375, 913.434631347656, 545.074645996094, -688.250244140625, 1221.72045898438, 344.043121337891, -1052.05078125, 1502.61962890625, 586.291748046875, -1006.29095458984, 1235.0869140625, 607.159118652344, -832.539489746094, 1192.94714355469, 269.636932373047, -865.409301757812, 910.576782226562, 165.133209228516, -838.152954101562, 41.4447975158691, 293.482208251953, -911.667602539062, 469.323760986328, 303.685211181641, -952.6884765625, 30.5526504516602, 266.306457519531, -882.296813964844, 216.724563598633, 317.042755126953, -865.634643554688, 1347.84582519531, 294.312469482422, -866.784484863281, 589.010375976562, 264.708587646484, -1016.05181884766, 40.5280838012695, 478.125213623047, -740.616760253906, 1264.37097167969, 507.188385009766, -962.930725097656, 1219.83154296875, 653.204772949219, -958.450622558594, 1209.92016601562, -2.51510047912598, -876.491638183594, 113.681228637695, 41.3984642028809, -923.183471679688, 1311.30334472656, 198.318466186523, -946.936218261719, 1454.83349609375, 42.6934471130371, -777.786682128906, 917.067443847656, 72.3553161621094, -1235.21069335938, 1127.92749023438, 198.969940185547, -1079.43029785156, 1515.2509765625, 412.439666748047, -1223.96740722656, 1108.17541503906, 147.88671875, -1246.20458984375, 1072.1318359375, 44.5243873596191, -974.104858398438, 923.186767578125, 54.4968681335449, -826.75, 91.0817565917969, 5.41486930847168, -1048.70361328125, 493.236663818359, -52.8418426513672, -966.809753417969, 52.8754119873047, -5.33183860778809, -1007.34307861328, 381.926391601562, 136.926651000977, -1030.66320800781, 1367.54760742188, -27.9616813659668, -946.964599609375, 799.732116699219, 2.0721263885498, -1013.79125976562, 65.6613998413086, 68.5503768920898, -1113.62194824219, 1268.3017578125, 333.717468261719, -1184.48815917969, 1160.50634765625, 341.263061523438, -1266.06164550781, 1040.0302734375, 231.305297851562, -993.909423828125, 1103.87890625, 95.3864898681641, -798.427673339844, 1177.54150390625
214.20588684082, -915.74560546875, 1391.25659179688, 252.998916625977, -996.726196289062, 1282.74267578125, 236.689666748047, -867.518493652344, 62.5781478881836, 289.807403564453, -918.609069824219, 1453.61059570312, 102.726119995117, -745.673706054688, 915.002563476562, 541.608093261719, -676.035278320312, 1234.92797851562, 339.284851074219, -1042.09484863281, 1511.08422851562, 584.898193359375, -989.170227050781, 1271.529296875, 608.006469726562, -819.898254394531, 1219.41003417969, 270.927429199219, -866.19921875, 912.611389160156, 164.827392578125, -837.791870117188, 41.452808380127, 291.516906738281, -907.988159179688, 469.548919677734, 304.129150390625, -952.276611328125, 30.5591678619385, 265.079711914062, -880.36572265625, 217.221817016602, 312.421203613281, -855.481872558594, 1353.10949707031, 293.244140625, -864.378112792969, 589.732421875, 265.178253173828, -1015.68597412109, 40.5674438476562, 473.251556396484, -728.200317382812, 1275.4443359375, 507.240753173828, -949.260131835938, 1247.74255371094, 654.134704589844, -944.716735839844, 1247.27368164062, -5.77821350097656, -851.403686523438, 119.145164489746, 39.0516624450684, -914.687438964844, 1313.80322265625, 195.473587036133, -937.784423828125, 1460.92883300781, 43.7986259460449, -778.332641601562, 918.710571289062, 58.5412750244141, -1233.13586425781, 1143.28332519531, 193.690246582031, -1067.87609863281, 1522.232421875, 399.216949462891, -1231.83837890625, 1120.98999023438, 132.769241333008, -1246.79943847656, 1086.07678222656, 45.3986320495605, -974.510437011719, 925.083312988281, 51.5436058044434, -801.699340820312, 97.8983764648438, 2.11958956718445, -1039.71533203125, 491.705749511719, -58.5176811218262, -938.354675292969, 55.6614112854004, -9.07546806335449, -993.384399414062, 381.578735351562, 133.509323120117, -1021.12176513672, 1373.623046875, -27.3352966308594, -946.275146484375, 801.180236816406, -3.91144752502441, -987.169372558594, 66.3820419311523, 61.9850616455078, -1106.08715820312, 1278.3310546875, 321.734924316406, -1187.36181640625, 1171.17724609375, 326.393615722656, -1274.93920898438, 1055.09655761719, 231.269943237305, -990.552856445312, 1110.31823730469, 94.6849746704102, -794.496398925781, 1177.259765625
211.285186767578, -906.222412109375, 1395.94067382812, 251.154235839844, -989.058227539062, 1289.39733886719, 236.333786010742, -867.276611328125, 62.5904388427734, 286.942901611328, -908.476623535156, 1460.09289550781, 104.192398071289, -746.254516601562, 916.4921875, 537.409790039062, -664.443176269531, 1245.82641601562, 334.593200683594, -1032.23742675781, 1518.76904296875, 582.890441894531, -971.9892578125, 1308.26794433594, 607.405456542969, -807.325561523438, 1244.06518554688, 272.120086669922, -867.329223632812, 914.576538085938, 164.499176025391, -838.028198242188, 41.2260627746582, 289.563323974609, -904.798950195312, 469.965698242188, 304.508453369141, -951.941345214844, 30.4824085235596, 263.886077880859, -878.636779785156, 217.68603515625, 307.915313720703, -845.228515625, 1357.87463378906, 292.172271728516, -862.258056640625, 590.331359863281, 265.634887695312, -1015.39489746094, 40.6630401611328, 468.2177734375, -716.298400878906, 1283.97485351562, 506.256408691406, -934.183898925781, 1275.82836914062, 652.817565917969, -928.96630859375, 1282.91491699219, -8.56906604766846, -826.593505859375, 124.912818908691, 36.6007499694824, -906.081787109375, 1316.25354003906, 192.46208190918, -924.625122070312, 1466.64733886719, 45.4467544555664, -778.382629394531, 920.198120117188, 42.1967468261719, -1227.86254882812, 1155.90148925781, 188.69352722168, -1056.58459472656, 1528.48388671875, 382.719818115234, -1238.87231445312, 1131.36767578125, 115.17813873291, -1246.5390625, 1098.24047851562, 45.9227523803711, -974.75830078125, 927.122619628906, 49.540958404541, -777.25048828125, 105.187377929688, -1.17758083343506, -1029.61181640625, 489.987701416016, -63.3006439208984, -910.092041015625, 57.854679107666, -12.4564056396484, -979.064636230469, 381.645324707031, 129.805313110352, -1011.77429199219, 1379.18444824219, -27.2666301727295, -945.401916503906, 802.710815429688, -9.45334148406982, -960.126098632812, 66.5413436889648, 54.5121269226074, -1097.74597167969, 1287.60205078125, 308.124847412109, -1190.21960449219, 1180.59167480469, 307.521911621094, -1282.1416015625, 1067.50866699219, 230.999649047852, -987.237243652344, 1116.26391601562, 94.0960006713867, -790.772033691406, 1177.05285644531
208.344802856445, -896.63427734375, 1400.09411621094, 249.168701171875, -981.664123535156, 1295.66418457031, 235.946075439453, -866.881164550781, 62.636531829834, 284.138793945312, -898.422241210938, 1465.99951171875, 105.760223388672, -746.407104492188, 917.897521972656, 533.995178222656, -654.195861816406, 1250.82006835938, 330.0361328125, -1022.71832275391, 1526.05529785156, 577.701782226562, -952.984680175781, 1343.04052734375, 605.777587890625, -795.615661621094, 1267.15161132812, 273.239440917969, -868.716064453125, 916.523315429688, 164.186981201172, -838.413757324219, 40.8901786804199, 287.527374267578, -901.793762207031, 470.492095947266, 304.810424804688, -951.737976074219, 30.3652744293213, 262.844543457031, -876.986083984375, 218.067108154297, 303.758239746094, -835.318603515625, 1362.49340820312, 291.150207519531, -860.344177246094, 590.757385253906, 266.118377685547, -1015.18707275391, 40.7507095336914, 463.620391845703, -705.412475585938, 1289.96032714844, 503.4951171875, -917.910095214844, 1304.65783691406, 649.518005371094, -912.367797851562, 1317.77868652344, -10.8429203033447, -802.347961425781, 130.617492675781, 34.0311164855957, -897.338439941406, 1318.26220703125, 189.049530029297, -913.972106933594, 1471.95556640625, 47.1394920349121, -777.8759765625, 921.544006347656, 25.2530536651611, -1221.83068847656, 1168.41723632812, 183.838516235352, -1045.48498535156, 1534.21557617188, 364.485595703125, -1245.88391113281, 1140.62854003906, 96.6702499389648, -1245.24230957031, 1111.0078125, 46.075252532959, -974.647216796875, 929.149475097656, 48.0636749267578, -753.551818847656, 112.7607421875, -4.39523315429688, -1018.7138671875, 488.189422607422, -66.6875839233398, -882.592956542969, 59.8479995727539, -15.4408349990845, -964.064819335938, 381.972808837891, 125.557220458984, -1002.56646728516, 1384.16174316406, -27.7931594848633, -943.548828125, 803.983093261719, -13.0641088485718, -933.466064453125, 66.4580459594727, 46.1327476501465, -1088.64990234375, 1295.94189453125, 292.142852783203, -1193.36938476562, 1189.3212890625, 287.192596435547, -1288.90417480469, 1079.29235839844, 230.863327026367, -984.0322265625, 1121.85083007812, 93.3982620239258, -786.975952148438, 1176.57067871094
204.910766601562, -887.002746582031, 1403.61962890625, 246.74055480957, -974.202392578125, 1301.48132324219, 235.663665771484, -866.471618652344, 62.7247924804688, 281.152038574219, -888.658386230469, 1471.35974121094, 107.363899230957, -746.42724609375, 919.148559570312, 531.282043457031, -646.085510253906, 1253.79614257812, 325.529052734375, -1013.33746337891, 1532.78857421875, 570.803039550781, -931.443115234375, 1377.58557128906, 603.667358398438, -784.465515136719, 1288.06628417969, 274.288848876953, -870.411987304688, 918.51220703125, 163.949172973633, -838.797912597656, 40.668830871582, 285.497619628906, -898.835205078125, 470.808166503906, 305.063293457031, -951.395874023438, 30.2750091552734, 261.717315673828, -875.049987792969, 218.367706298828, 299.745056152344, -825.486999511719, 1366.34887695312, 290.274017333984, -858.744812011719, 591.220581054688, 266.572998046875, -1014.86010742188, 40.8301887512207, 459.732086181641, -695.505187988281, 1294.24304199219, 498.628509521484, -898.271240234375, 1334.03698730469, 644.114929199219, -895.275024414062, 1351.60229492188, -12.4180355072021, -779.182495117188, 136.224884033203, 31.3908214569092, -888.221252441406, 1319.46789550781, 185.456527709961, -905.900573730469, 1476.92297363281, 48.1432685852051, -777.329772949219, 922.934692382812, 8.16124153137207, -1213.97961425781, 1180.6845703125, 178.872344970703, -1034.51782226562, 1539.603515625, 345.574035644531, -1252.41577148438, 1149.00891113281, 77.5029449462891, -1241.03344726562, 1122.87963867188, 45.7348670959473, -974.1943359375, 930.959655761719, 46.5329399108887, -730.376586914062, 120.10652923584, -7.54623603820801, -1007.27960205078, 486.721618652344, -68.6220779418945, -856.321838378906, 61.8518104553223, -18.2706394195557, -948.53955078125, 382.448883056641, 120.828872680664, -993.576232910156, 1388.71826171875, -27.5413360595703, -940.83544921875, 804.584655761719, -14.4645519256592, -907.982971191406, 66.9654846191406, 36.9831581115723, -1078.72265625, 1303.35424804688, 275.254699707031, -1195.91638183594, 1197.03393554688, 265.336456298828, -1294.65625, 1090.33666992188, 230.278244018555, -981.091186523438, 1127.42395019531, 92.9025955200195, -782.713256835938, 1175.78247070312
201.103240966797, -877.33544921875, 1406.427734375, 243.815841674805, -966.642822265625, 1307.0087890625, 235.495086669922, -866.264343261719, 62.815071105957, 277.577728271484, -879.096435546875, 1476.16613769531, 108.871322631836, -746.39306640625, 920.355163574219, 529.595764160156, -640.430908203125, 1254.32348632812, 320.701446533203, -1003.47613525391, 1538.68676757812, 561.775573730469, -908.110473632812, 1409.53295898438, 599.715515136719, -773.282958984375, 1306.44262695312, 275.089233398438, -872.257019042969, 920.338928222656, 163.767883300781, -839.325073242188, 40.4860687255859, 283.72607421875, -896.24267578125, 470.877777099609, 305.253753662109, -950.916015625, 30.1035327911377, 260.606689453125, -873.365539550781, 218.638275146484, 295.583709716797, -815.699829101562, 1369.36608886719, 289.563323974609, -857.563293457031, 591.595520019531, 267.105743408203, -1014.400390625, 40.9067993164062, 456.791748046875, -687.327880859375, 1294.28625488281, 491.646667480469, -871.788635253906, 1363.70153808594, 636.76416015625, -877.836608886719, 1382.88439941406, -13.5803756713867, -756.945739746094, 141.618301391602, 28.4539413452148, -878.672058105469, 1320.24194335938, 182.23161315918, -892.925231933594, 1481.67468261719, 49.3528633117676, -776.412048339844, 924.299133300781, -9.07038307189941, -1204.30786132812, 1191.50854492188, 173.880249023438, -1023.59246826172, 1544.779296875, 326.057281494141, -1257.80725097656, 1156.23986816406, 57.583740234375, -1235.90380859375, 1132.97595214844, 44.9271659851074, -973.2490234375, 932.564758300781, 45.2150115966797, -707.786865234375, 127.168937683105, -10.5842361450195, -995.513610839844, 485.612976074219, -69.2725524902344, -831.490112304688, 63.6067810058594, -21.0584449768066, -933.170959472656, 382.913787841797, 115.542877197266, -984.333679199219, 1392.81359863281, -27.4126491546631, -937.612670898438, 805.103576660156, -14.9556484222412, -884.308837890625, 68.9792785644531, 27.2248916625977, -1067.92224121094, 1309.8681640625, 258.368011474609, -1197.2666015625, 1203.630859375, 242.738845825195, -1298.783203125, 1100.23986816406, 228.762603759766, -978.13427734375, 1132.60546875, 92.6585083007812, -778.006774902344, 1174.92565917969
197.203109741211, -867.71826171875, 1408.87097167969, 240.399459838867, -959.214599609375, 1312.09985351562, 235.385559082031, -866.131896972656, 62.8028106689453, 273.388427734375, -869.451904296875, 1480.81127929688, 111.486770629883, -745.622436523438, 920.768493652344, 530.091979980469, -639.305053710938, 1251.4228515625, 315.441650390625, -993.774597167969, 1544.16564941406, 554.553161621094, -884.338684082031, 1441.87512207031, 597.423034667969, -765.758666992188, 1322.109375, 275.435791015625, -873.9345703125, 921.781188964844, 163.59196472168, -839.826843261719, 40.3338356018066, 282.043670654297, -893.975952148438, 470.802520751953, 305.490783691406, -950.518188476562, 29.8110198974609, 259.844512939453, -872.307250976562, 218.815643310547, 291.447418212891, -806.126770019531, 1371.8125, 288.825164794922, -856.709289550781, 591.860717773438, 267.753479003906, -1013.99255371094, 40.9619407653809, 455.046661376953, -681.338256835938, 1293.30163574219, 486.077819824219, -870.598083496094, 1384.64929199219, 629.249755859375, -860.856994628906, 1411.22021484375, -14.4012279510498, -735.342712402344, 146.555816650391, 25.2302322387695, -868.983093261719, 1320.66125488281, 178.059494018555, -881.479248046875, 1485.62939453125, 51.0805320739746, -774.791931152344, 925.401733398438, -25.8537673950195, -1193.4169921875, 1200.81481933594, 168.702819824219, -1012.83508300781, 1549.64624023438, 306.330139160156, -1261.96325683594, 1162.40222167969, 38.2152938842773, -1229.31127929688, 1142.19616699219, 43.6569938659668, -971.693481445312, 933.95361328125, 44.4790267944336, -686.056518554688, 133.947998046875, -13.5337657928467, -983.403747558594, 484.611968994141, -68.9151153564453, -808.065124511719, 65.1002731323242, -23.6610336303711, -918.124450683594, 383.381500244141, 109.578346252441, -974.342468261719, 1396.31066894531, -28.2613372802734, -933.781311035156, 805.931640625, -15.1008319854736, -862.198608398438, 71.684196472168, 17.2065010070801, -1056.30932617188, 1315.35595703125, 241.56184387207, -1197.4814453125, 1209.50402832031, 220.409393310547, -1300.72375488281, 1108.69116210938, 226.510177612305, -975.1064453125, 1137.35900878906, 92.2445449829102, -773.253234863281, 1173.7822265625
