subject:C7-x, subject:C7-y, subject:C7-z, subject:CLAV-x, subject:CLAV-y, subject:CLAV-z, subject:LANK-x, subject:LANK-y, subject:LANK-z, subject:LBHD-x, subject:LBHD-y, subject:LBHD-z, subject:LBWT-x, subject:LBWT-y, subject:LBWT-z, subject:LELB-x, subject:LELB-y, subject:LELB-z, subject:LFHD-x, subject:LFHD-y, subject:LFHD-z, subject:LFIN-x, subject:LFIN-y, subject:LFIN-z, subject:LFRM-x, subject:LFRM-y, subject:LFRM-z, subject:LFWT-x, subject:LFWT-y, subject:LFWT-z, subject:LHEE-x, subject:LHEE-y, subject:LHEE-z, subject:LKNE-x, subject:LKNE-y, subject:LKNE-z, subject:LMT5-x, subject:LMT5-y, subject:LMT5-z, subject:LSHN-x, subject:LSHN-y, subject:LSHN-z, subject:LSHO-x, subject:LSHO-y, subject:LSHO-z, subject:LTHI-x, subject:LTHI-y, subject:LTHI-z, subject:LTOE-x, subject:LTOE-y, subject:LTOE-z, subject:LUPA-x, subject:LUPA-y, subject:LUPA-z, subject:LWRA-x, subject:LWRA-y, subject:LWRA-z, subject:LWRB-x, subject:LWRB-y, subject:LWRB-z, subject:RANK-x, subject:RANK-y, subject:RANK-z, subject:RBAC-x, subject:RBAC-y, subject:RBAC-z, subject:RBHD-x, subject:RBHD-y, subject:RBHD-z, subject:RBWT-x, subject:RBWT-y, subject:RBWT-z, subject:RELB-x, subject:RELB-y, subject:RELB-z, subject:RFHD-x, subject:RFHD-y, subject:RFHD-z, subject:RFIN-x, subject:RFIN-y, subject:RFIN-z, subject:RFRM-x, subject:RFRM-y, subject:RFRM-z, subject:RFWT-x, subject:RFWT-y, subject:RFWT-z, subject:RHEE-x, subject:RHEE-y, subject:RHEE-z, subject:RKNE-x, subject:RKNE-y, subject:RKNE-z, subject:RMT5-x, subject:RMT5-y, subject:RMT5-z, subject:RSHN-x, subject:RSHN-y, subject:RSHN-z, subject:RSHO-x, subject:RSHO-y, subject:RSHO-z, subject:RTHI-x, subject:RTHI-y, subject:RTHI-z, subject:RTOE-x, subject:RTOE-y, subject:RTOE-z, subject:RUPA-x, subject:RUPA-y, subject:RUPA-z, subject:RWRA-x, subject:RWRA-y, subject:RWRA-z, subject:RWRB-x, subject:RWRB-y, subject:RWRB-z, subject:STRN-x, subject:STRN-y, subject:STRN-z, subject:T10-x, subject:T10-y, subject:T10-z
1279.30334472656, 128.655334472656, 1340.12768554688, 1161.52648925781, 146.719451904297, 1243.44958496094, 2004.63818359375, 34.0218620300293, 118.807106018066, 1267.54260253906, 72.473030090332, 1436.17443847656, 1597.72106933594, 94.8779602050781, 956.365661621094, 1284.25732421875, -162.52717590332, 971.50048828125, 1123.02978515625, 68.1460342407227, 1504.46533203125, 1021.830078125, -2.5354471206665, 1148.76110839844, 1143.25109863281, -64.4465484619141, 1001.20782470703, 1429.5, -10.9769144058228, 859.057006835938, 2071.56958007812, 69.4946517944336, 136.126235961914, 1675.44567871094, 6.78835487365723, 387.887786865234, 1967.55004882812, 51.7703285217285, 0.471721261739731, 1883.6708984375, 4.11486864089966, 235.71044921875, 1197.5712890625, -55.0419235229492, 1310.70349121094, 1623.70812988281, -13.3125610351562, 489.384735107422, 1911.83068847656, 142.402496337891, -1.26074647903442, 1293.37353515625, -150.258209228516, 1061.70556640625, 1107.16235351562, -35.9545860290527, 1171.1328125, 1024.91638183594, -7.93361949920654, 1049.083984375, 1428.48498535156, 254.711196899414, 156.751617431641, 1382.49279785156, 177.193603515625, 1264.02490234375, 1287.22338867188, 173.401794433594, 1437.5224609375, 1597.10180664062, 184.996673583984, 947.761169433594, 1567.42834472656, 383.345245361328, 1212.01721191406, 1147.76586914062, 220.165267944336, 1497.33837890625, 1613.52026367188, 451.70654296875, 845.513305664062, 1621.15393066406, 399.714935302734, 1128.31384277344, 1406.0595703125, 228.196182250977, 869.524841308594, 1490.1689453125, 208.305755615234, 147.189819335938, 1192.51953125, 286.795318603516, 507.93212890625, 1343.54699707031, 290.047882080078, 58.8863410949707, 1251.34887695312, 301.950775146484, 411.733245849609, 1232.10424804688, 313.791900634766, 1294.376953125, 1360.4208984375, 313.618865966797, 732.538452148438, 1270.32165527344, 234.884414672852, 56.373966217041, 1418.75561523438, 369.624908447266, 1256.62536621094, 1546.36730957031, 403.364990234375, 909.277709960938, 1692.82141113281, 442.302764892578, 916.897888183594, 1227.28564453125, 126.315063476562, 1030.4296875, 1461.02502441406, 104.349769592285, 1134.7373046875
1248.18359375, 131.55534362793, 1345.80737304688, 1129.76281738281, 150.40559387207, 1249.61376953125, 1986.79919433594, 30.8336486816406, 127.982406616211, 1237.33520507812, 75.3697814941406, 1441.38159179688, 1563.07629394531, 94.4959106445312, 960.216735839844, 1244.4267578125, -165.648223876953, 980.369934082031, 1092.96484375, 71.2165756225586, 1510.12182617188, 992.94970703125, -1.25809407234192, 1171.0390625, 1105.72937011719, -65.9090270996094, 1016.49865722656, 1394.15087890625, -9.86061954498291, 862.414184570312, 2050.62231445312, 65.9685516357422, 150.959289550781, 1658.92541503906, 6.93214988708496, 398.262786865234, 1967.92724609375, 53.2092094421387, 3.28138184547424, 1867.01525878906, 1.93458902835846, 246.303192138672, 1163.70910644531, -50.5234603881836, 1318.611328125, 1602.68103027344, -12.6989603042603, 497.497711181641, 1916.08471679688, 143.775741577148, -1.07218170166016, 1256.17224121094, -151.334411621094, 1070.39343261719, 1079.43200683594, -35.2273483276367, 1188.65551757812, 990.088073730469, -8.32291030883789, 1070.89282226562, 1365.58178710938, 255.462448120117, 151.411911010742, 1349.64135742188, 177.764739990234, 1269.62524414062, 1257.1484375, 176.293975830078, 1442.83874511719, 1563.18237304688, 184.562210083008, 951.97705078125, 1537.35180664062, 382.008819580078, 1224.15856933594, 1117.97241210938, 223.130096435547, 1503.14916992188, 1583.3896484375, 449.774597167969, 857.156311035156, 1591.68139648438, 398.007537841797, 1140.5439453125, 1372.19189453125, 229.206237792969, 875.334655761719, 1426.77355957031, 209.61735534668, 137.654602050781, 1152.73266601562, 286.926910400391, 518.586364746094, 1273.07055664062, 289.033447265625, 59.3977546691895, 1205.25134277344, 302.291229248047, 418.145965576172, 1200.96862792969, 315.861175537109, 1300.84057617188, 1325.07153320312, 313.555603027344, 740.875183105469, 1200.67541503906, 233.051803588867, 63.2663879394531, 1387.68969726562, 370.541442871094, 1266.60778808594, 1516.41735839844, 401.779418945312, 921.439086914062, 1663.00939941406, 440.351837158203, 928.580810546875, 1194.26599121094, 129.426010131836, 1036.64831542969, 1427.70935058594, 103.710708618164, 1139.63317871094
1216.8056640625, 134.447052001953, 1351.45910644531, 1097.76867675781, 153.936981201172, 1255.64196777344, 1966.3603515625, 27.9030570983887, 137.090835571289, 1206.63415527344, 78.0379943847656, 1446.49328613281, 1528.15783691406, 94.085578918457, 964.12744140625, 1206.26806640625, -168.485153198242, 989.340270996094, 1062.36022949219, 74.1379470825195, 1515.53991699219, 963.497741699219, -0.492921501398087, 1189.45715332031, 1069.45739746094, -67.5494155883789, 1029.99060058594, 1358.52368164062, -8.6602840423584, 866.018005371094, 2027.02917480469, 62.1563377380371, 165.811004638672, 1640.3388671875, 6.92614316940308, 408.894714355469, 1966.17651367188, 54.8746185302734, 7.76778411865234, 1848.10485839844, -0.321096450090408, 256.995910644531, 1129.99609375, -46.054630279541, 1326.14611816406, 1580.15100097656, -12.4586639404297, 505.994354248047, 1920.37878417969, 145.820907592773, -0.293546050786972, 1220.02685546875, -152.15705871582, 1079.1650390625, 1050.7763671875, -34.715648651123, 1203.4599609375, 955.985229492188, -9.15724849700928, 1089.20153808594, 1304.12585449219, 255.755218505859, 146.459426879883, 1316.39074707031, 178.604431152344, 1275.10705566406, 1226.65502929688, 178.952651977539, 1448.09741210938, 1529.08544921875, 184.074737548828, 956.169677734375, 1506.65673828125, 380.257751464844, 1234.56091308594, 1087.75891113281, 225.929580688477, 1508.79809570312, 1551.88415527344, 447.977996826172, 867.174194335938, 1561.40966796875, 395.843109130859, 1150.96801757812, 1338.24694824219, 230.346328735352, 880.852111816406, 1364.46850585938, 210.285095214844, 128.839324951172, 1114.35290527344, 287.303894042969, 527.721618652344, 1204.84118652344, 287.407989501953, 60.0912399291992, 1160.70007324219, 302.720397949219, 423.470001220703, 1169.41638183594, 317.898895263672, 1307.08862304688, 1290.18481445312, 313.295776367188, 748.246276855469, 1133.69909667969, 230.737167358398, 70.4169616699219, 1356.20629882812, 371.533081054688, 1275.57043457031, 1485.0849609375, 400.297241210938, 932.013305664062, 1631.92138671875, 438.254486083984, 938.375061035156, 1161.06396484375, 132.575759887695, 1042.82385253906, 1394.1328125, 103.340072631836, 1144.68249511719
1185.23742675781, 137.253753662109, 1356.8916015625, 1065.58801269531, 157.267120361328, 1261.40209960938, 1943.77917480469, 25.4112873077393, 146.386459350586, 1175.49157714844, 80.473876953125, 1451.37670898438, 1493.11572265625, 93.6878128051758, 968.039611816406, 1169.85229492188, -170.988632202148, 998.169372558594, 1031.29296875, 76.8755569458008, 1520.60913085938, 932.933959960938, -0.133237957954407, 1203.72839355469, 1034.26062011719, -69.2645645141602, 1041.39428710938, 1322.806640625, -7.42441749572754, 869.810974121094, 2001.66772460938, 58.2434043884277, 180.499267578125, 1619.35595703125, 6.96795463562012, 419.155334472656, 1961.00537109375, 56.5765228271484, 14.0141830444336, 1826.91235351562, -2.40429425239563, 267.523101806641, 1096.51330566406, -41.7015228271484, 1333.18371582031, 1555.81225585938, -12.3924856185913, 514.338195800781, 1923.05505371094, 148.290145874023, 1.75252950191498, 1184.92724609375, -152.725357055664, 1087.78039550781, 1020.66119384766, -34.4588851928711, 1215.45300292969, 922.267272949219, -10.1553831100464, 1103.64245605469, 1244.61376953125, 255.489837646484, 141.849670410156, 1282.92639160156, 179.665435791016, 1280.29223632812, 1195.78527832031, 181.37370300293, 1453.15966796875, 1494.9189453125, 183.597091674805, 960.228881835938, 1475.52807617188, 378.168640136719, 1243.09045410156, 1057.162109375, 228.54377746582, 1514.15026855469, 1519.01623535156, 446.425018310547, 875.412170410156, 1530.48522949219, 393.322265625, 1159.40234375, 1304.29016113281, 231.532852172852, 885.890625, 1303.88842773438, 210.166213989258, 120.855155944824, 1077.38354492188, 287.996978759766, 535.158325195312, 1139.44995117188, 285.284545898438, 60.741081237793, 1117.86584472656, 303.257965087891, 427.586944580078, 1137.65234375, 319.894653320312, 1312.96569824219, 1255.7333984375, 312.878295898438, 754.528747558594, 1069.60888671875, 228.221343994141, 77.5527877807617, 1324.49243164062, 372.522796630859, 1283.38452148438, 1452.42541503906, 399.087066650391, 940.905029296875, 1599.64099121094, 436.006103515625, 946.064575195312, 1127.69836425781, 135.674118041992, 1048.82080078125, 1360.39038085938, 103.248046875, 1149.70776367188
1153.54663085938, 139.905990600586, 1361.93811035156, 1033.25366210938, 160.372009277344, 1266.78149414062, 1919.70092773438, 23.4887828826904, 156.299392700195, 1143.98205566406, 82.6885681152344, 1455.93933105469, 1458.09313964844, 93.3337097167969, 971.882507324219, 1135.21008300781, -173.143981933594, 1006.65368652344, 999.81787109375, 79.407600402832, 1525.24645996094, 900.936279296875, -0.0733150318264961, 1213.67150878906, 1000.06536865234, -71.0426559448242, 1050.48046875, 1287.17504882812, -6.21248388290405, 873.710815429688, 1975.36901855469, 54.6033744812012, 195.056686401367, 1595.63439941406, 7.24501943588257, 428.409210205078, 1951.51306152344, 57.8813781738281, 22.2498931884766, 1803.44348144531, -4.02386331558228, 277.723510742188, 1063.33654785156, -37.5466499328613, 1339.60913085938, 1529.34484863281, -12.256443977356, 521.995910644531, 1922.34716796875, 150.930282592773, 5.51417350769043, 1150.87585449219, -153.044158935547, 1096.02575683594, 988.943054199219, -34.4076347351074, 1224.52209472656, 888.726928710938, -11.1871557235718, 1113.90405273438, 1187.50402832031, 254.627807617188, 137.532135009766, 1249.42663574219, 180.904403686523, 1285.03088378906, 1164.57360839844, 183.569885253906, 1457.91479492188, 1460.81567382812, 183.177032470703, 964.064392089844, 1444.14538574219, 375.830108642578, 1249.63940429688, 1026.2216796875, 230.966873168945, 1519.11608886719, 1484.8427734375, 445.212646484375, 881.767028808594, 1499.02221679688, 390.553833007812, 1165.69738769531, 1270.34814453125, 232.69303894043, 890.313781738281, 1245.49475097656, 209.111373901367, 113.636642456055, 1041.82641601562, 289.025482177734, 540.802001953125, 1077.42687988281, 282.807037353516, 61.1623802185059, 1076.93615722656, 303.880310058594, 430.413421630859, 1105.81628417969, 321.836334228516, 1318.33349609375, 1221.78784179688, 312.335266113281, 759.620971679688, 1008.81781005859, 225.746810913086, 84.2243728637695, 1292.72387695312, 373.409973144531, 1289.94140625, 1418.47705078125, 398.255798339844, 948.028564453125, 1566.21716308594, 433.653656005859, 951.485900878906, 1094.23718261719, 138.641006469727, 1054.50378417969, 1326.5927734375, 103.450927734375, 1154.52722167969
1121.75988769531, 142.378036499023, 1366.45825195312, 1000.79364013672, 163.2431640625, 1271.6953125, 1894.72644042969, 22.187255859375, 167.304000854492, 1112.17321777344, 84.7153015136719, 1460.12622070312, 1423.24230957031, 93.0446243286133, 975.586853027344, 1102.35888671875, -174.92756652832, 1014.62524414062, 968.002685546875, 81.7197265625, 1529.42150878906, 867.377807617188, -0.237903192639351, 1219.22534179688, 966.766052246094, -72.9198760986328, 1057.14855957031, 1251.75012207031, -5.04043006896973, 877.667663574219, 1948.81188964844, 51.7295837402344, 209.693344116211, 1568.86962890625, 7.89017248153687, 436.075408935547, 1937.53161621094, 58.3576965332031, 32.6447143554688, 1777.80517578125, -5.00044536590576, 287.57275390625, 1030.50073242188, -33.6933670043945, 1345.31677246094, 1500.43603515625, -11.8666667938232, 528.493896484375, 1916.98278808594, 153.112442016602, 11.2577524185181, 1117.89123535156, -153.112045288086, 1103.724609375, 955.506591796875, -34.4457397460938, 1230.64672851562, 855.306762695312, -12.3018646240234, 1119.84729003906, 1133.27014160156, 253.154037475586, 133.426147460938, 1216.0537109375, 182.288757324219, 1289.20080566406, 1133.07690429688, 185.56867980957, 1462.3056640625, 1426.89782714844, 182.849075317383, 967.592834472656, 1412.61645507812, 373.344879150391, 1254.11828613281, 994.9541015625, 233.194473266602, 1523.63256835938, 1449.36254882812, 444.384094238281, 886.154602050781, 1467.07861328125, 387.669189453125, 1169.72570800781, 1236.50122070312, 233.752975463867, 894.078308105469, 1189.83312988281, 207.07600402832, 107.13761138916, 1007.70068359375, 290.315948486328, 544.606811523438, 1019.26153564453, 280.129150390625, 61.1884994506836, 1038.08337402344, 304.548400878906, 431.913940429688, 1074.04077148438, 323.761260986328, 1323.0458984375, 1188.39685058594, 311.825836181641, 763.442810058594, 951.706481933594, 223.483200073242, 90.0332107543945, 1261.0068359375, 374.125274658203, 1295.10595703125, 1383.30725097656, 397.839630126953, 953.309326171875, 1531.66320800781, 431.277496337891, 954.531005859375, 1060.697265625, 141.370101928711, 1059.76782226562, 1292.8466796875, 103.965744018555, 1158.97705078125
1089.87060546875, 144.675582885742, 1370.37268066406, 968.257019042969, 165.889709472656, 1276.0791015625, 1869.25402832031, 21.4705867767334, 179.738891601562, 1080.12939453125, 86.5872421264648, 1463.90686035156, 1388.68762207031, 92.8320159912109, 979.078979492188, 1071.26110839844, -176.325393676758, 1021.94952392578, 935.935546875, 83.8134384155273, 1533.13635253906, 832.391479492188, -0.588479161262512, 1220.46215820312, 934.419921875, -74.9503479003906, 1061.32153320312, 1216.63684082031, -3.9328601360321, 881.617980957031, 1922.30798339844, 50.0137138366699, 224.660598754883, 1538.89733886719, 8.92230129241943, 441.770050048828, 1919.49450683594, 57.8504257202148, 45.1647567749023, 1750.11682128906, -5.26988363265991, 297.150238037109, 997.998413085938, -30.2680473327637, 1350.22106933594, 1468.85729980469, -11.0875091552734, 533.476745605469, 1905.75158691406, 154.094482421875, 19.0368614196777, 1086.01049804688, -152.928070068359, 1110.7421875, 920.518859863281, -34.4194030761719, 1233.80407714844, 822.034118652344, -13.7022752761841, 1121.5, 1082.34020996094, 251.039413452148, 129.430511474609, 1182.91455078125, 183.807922363281, 1292.71545410156, 1101.3251953125, 187.412338256836, 1466.29516601562, 1393.27905273438, 182.62223815918, 970.755676269531, 1381.00756835938, 370.814666748047, 1256.45593261719, 963.398803710938, 235.23063659668, 1527.68872070312, 1412.54626464844, 443.936859130859, 888.511108398438, 1434.66845703125, 384.790252685547, 1171.40075683594, 1202.81652832031, 234.632354736328, 897.214111328125, 1137.40893554688, 204.073776245117, 101.278007507324, 975.022827148438, 291.788635253906, 546.592163085938, 965.358093261719, 277.344635009766, 60.6597328186035, 1001.42114257812, 305.160339355469, 432.095306396484, 1042.36096191406, 325.715972900391, 1326.994140625, 1155.64318847656, 311.503265380859, 765.967407226562, 898.561157226562, 221.496231079102, 94.6345901489258, 1229.41137695312, 374.628845214844, 1298.76916503906, 1346.9814453125, 397.81103515625, 956.691650390625, 1495.96643066406, 429.016693115234, 955.153686523438, 1027.15405273438, 143.771270751953, 1064.51940917969, 1259.26513671875, 104.814102172852, 1162.939453125
1057.85314941406, 146.838287353516, 1373.66198730469, 935.667663574219, 168.333114624023, 1279.89953613281, 1843.30908203125, 21.2117385864258, 193.751892089844, 1047.93090820312, 88.3470153808594, 1467.28076171875, 1354.49670410156, 92.7067337036133, 982.2705078125, 1041.84240722656, -177.307739257812, 1028.53283691406, 903.711669921875, 85.7049102783203, 1536.40942382812, 796.285034179688, -1.15411782264709, 1217.5546875, 903.059753417969, -77.19970703125, 1063.03381347656, 1181.88220214844, -2.91596174240112, 885.504455566406, 1895.61218261719, 49.6143569946289, 240.173522949219, 1505.73498535156, 10.2344036102295, 445.31640625, 1898.0419921875, 56.3216171264648, 59.5932579040527, 1720.49291992188, -4.86008262634277, 306.578216552734, 965.79248046875, -27.3678607940674, 1354.26342773438, 1434.5546875, -9.89172172546387, 536.775268554688, 1888.560546875, 153.387344360352, 28.6297931671143, 1055.25805664062, -152.463531494141, 1116.97241210938, 884.297912597656, -34.1554679870605, 1234.00341796875, 788.948181152344, -15.7295198440552, 1119.07080078125, 1035.15502929688, 248.315612792969, 125.459693908691, 1150.08129882812, 185.459991455078, 1295.54333496094, 1069.35949707031, 189.148803710938, 1469.86755371094, 1360.01330566406, 182.500854492188, 973.499145507812, 1349.33288574219, 368.332550048828, 1256.61901855469, 931.57373046875, 237.084869384766, 1531.29943847656, 1374.3896484375, 443.855560302734, 888.81787109375, 1401.79125976562, 382.035095214844, 1170.70178222656, 1169.32055664062, 235.295532226562, 899.802673339844, 1088.7001953125, 200.186782836914, 95.9836349487305, 943.767761230469, 293.283355712891, 546.846496582031, 916.046508789062, 274.475860595703, 59.3878135681152, 966.989868164062, 305.604217529297, 431.014312744141, 1010.78192138672, 327.755310058594, 1330.10607910156, 1123.5791015625, 311.547393798828, 767.217956542969, 849.644775390625, 219.787948608398, 97.6953811645508, 1197.97082519531, 374.9482421875, 1300.84460449219, 1309.55981445312, 398.094390869141, 958.149230957031, 1459.08557128906, 426.993194580078, 953.364807128906, 993.67626953125, 145.767440795898, 1068.68286132812, 1225.93176269531, 106.017265319824, 1166.34814453125
1025.67663574219, 148.911071777344, 1376.34167480469, 903.092895507812, 170.588638305664, 1283.12744140625, 1816.67199707031, 21.3213901519775, 209.189743041992, 1015.62805175781, 90.0301208496094, 1470.23193359375, 1320.7216796875, 92.6697845458984, 985.095031738281, 1013.98541259766, -177.837707519531, 1034.31530761719, 871.396850585938, 87.3943176269531, 1539.26940917969, 759.488220214844, -2.03896760940552, 1210.74462890625, 872.770751953125, -79.7099838256836, 1062.39038085938, 1147.50732421875, -1.98864030838013, 889.257080078125, 1868.25610351562, 50.4368362426758, 256.338897705078, 1469.58203125, 11.66672706604, 446.770263671875, 1873.99987792969, 53.839900970459, 75.5442047119141, 1689.03723144531, -3.98300743103027, 315.990875244141, 933.804321289062, -25.0585765838623, 1357.41235351562, 1397.63928222656, -8.36106395721436, 538.397705078125, 1866.60754394531, 150.797500610352, 39.7628440856934, 1025.62414550781, -151.693435668945, 1122.36645507812, 847.277709960938, -33.5222053527832, 1231.24633789062, 756.228759765625, -18.6872806549072, 1112.90649414062, 992.061096191406, 245.008865356445, 121.426582336426, 1117.57934570312, 187.256378173828, 1297.6796875, 1037.21630859375, 190.826293945312, 1473.00842285156, 1327.125, 182.462356567383, 975.800048828125, 1317.54931640625, 366.004760742188, 1254.58679199219, 899.534606933594, 238.769622802734, 1534.48645019531, 1334.87524414062, 444.083465576172, 887.088745117188, 1368.4033203125, 379.510864257812, 1167.63928222656, 1136.00341796875, 235.765716552734, 901.967895507812, 1044.14306640625, 195.523620605469, 91.1693267822266, 913.858459472656, 294.641571044922, 545.519653320312, 871.596008300781, 271.46533203125, 57.1915626525879, 934.745300292969, 305.767822265625, 428.765197753906, 979.289855957031, 329.903747558594, 1332.35473632812, 1092.19604492188, 312.085998535156, 767.2314453125, 805.199157714844, 218.239166259766, 98.9495544433594, 1166.70275878906, 375.139709472656, 1301.26599121094, 1271.0966796875, 398.608520507812, 957.687561035156, 1420.95544433594, 425.319976806641, 949.212158203125, 960.308532714844, 147.306442260742, 1072.21508789062, 1192.89624023438, 107.582397460938, 1169.18176269531
993.332702636719, 150.925155639648, 1378.45483398438, 870.517272949219, 172.650207519531, 1285.75854492188, 1788.65075683594, 21.5651798248291, 225.367614746094, 983.283020019531, 91.6727828979492, 1472.74560546875, 1287.32690429688, 92.7245483398438, 987.463684082031, 987.512451171875, -177.889678955078, 1039.26684570312, 839.064819335938, 88.9056625366211, 1541.72937011719, 722.501220703125, -3.38634753227234, 1200.314453125, 843.602111816406, -82.4908752441406, 1059.55041503906, 1113.48352050781, -1.14938008785248, 892.786071777344, 1839.32885742188, 52.2297668457031, 273.034942626953, 1430.79418945312, 13.0523767471313, 446.388702392578, 1848.20288085938, 50.5699996948242, 92.5648345947266, 1655.71313476562, -2.85988187789917, 325.360168457031, 901.946899414062, -23.3679943084717, 1359.66748046875, 1358.41552734375, -6.65352010726929, 538.504089355469, 1841.32250976562, 146.381576538086, 52.2296752929688, 997.0498046875, -150.612152099609, 1126.91320800781, 809.876892089844, -32.471118927002, 1225.54272460938, 724.105651855469, -22.8286437988281, 1103.39660644531, 953.3388671875, 241.166458129883, 117.254417419434, 1085.38647460938, 189.219345092773, 1299.13635253906, 1004.93060302734, 192.482086181641, 1475.69714355469, 1294.55163574219, 182.486877441406, 977.633239746094, 1285.60046386719, 363.923797607422, 1250.39367675781, 867.296691894531, 240.294723510742, 1537.25988769531, 1293.9677734375, 444.538055419922, 883.375610351562, 1334.44348144531, 377.308288574219, 1162.27307128906, 1102.83142089844, 236.11784362793, 903.860168457031, 1004.10241699219, 190.2685546875, 86.7632369995117, 885.145629882812, 295.736175537109, 542.795104980469, 832.182250976562, 268.188842773438, 53.9266014099121, 904.556884765625, 305.558349609375, 425.462432861328, 947.871398925781, 332.179138183594, 1333.74829101562, 1061.46472167969, 313.143341064453, 766.124267578125, 765.436096191406, 216.62873840332, 98.2320404052734, 1135.54772949219, 375.296295166016, 1299.99633789062, 1231.630859375, 399.287567138672, 955.349487304688, 1381.53515625, 424.027526855469, 942.800415039062, 927.147644042969, 148.372741699219, 1075.06823730469, 1160.15966796875, 109.496398925781, 1171.45983886719
960.843994140625, 152.880477905273, 1380.05749511719, 838.003356933594, 174.511581420898, 1287.77746582031, 1758.43701171875, 21.8335208892822, 241.546768188477, 950.947265625, 93.2932891845703, 1474.79443359375, 1254.24865722656, 92.8594818115234, 989.298522949219, 962.201354980469, -177.452270507812, 1043.40173339844, 806.774597167969, 90.2591552734375, 1543.78405761719, 685.788757324219, -5.36505270004272, 1186.54187011719, 815.596740722656, -85.520637512207, 1054.70959472656, 1079.69360351562, -0.365347653627396, 895.968444824219, 1807.90771484375, 54.365535736084, 289.941772460938, 1389.80786132812, 14.232403755188, 444.541351318359, 1820.775390625, 46.8473625183105, 110.091339111328, 1620.44970703125, -1.80715751647949, 334.528656005859, 870.14306640625, -22.2601299285889, 1361.05102539062, 1317.32629394531, -4.95504283905029, 537.33544921875, 1813.72521972656, 140.765930175781, 65.862434387207, 969.3994140625, -149.256088256836, 1130.6533203125, 772.49462890625, -31.0517978668213, 1216.91796875, 692.807556152344, -28.2597255706787, 1090.98034667969, 919.166931152344, 236.857437133789, 112.910682678223, 1053.47509765625, 191.36474609375, 1299.94470214844, 972.539794921875, 194.143463134766, 1477.90869140625, 1262.19213867188, 182.546905517578, 978.983703613281, 1253.38403320312, 362.191558837891, 1244.09729003906, 834.925537109375, 241.680679321289, 1539.61950683594, 1251.66052246094, 445.135314941406, 877.756713867188, 1299.82312011719, 375.506317138672, 1154.69897460938, 1069.81213378906, 236.456512451172, 905.546875, 968.834838867188, 184.569931030273, 82.6955261230469, 857.464660644531, 296.478851318359, 538.864929199219, 797.92333984375, 264.482116699219, 49.4634742736816, 876.266174316406, 304.930267333984, 421.234527587891, 916.498107910156, 334.524566650391, 1334.33618164062, 1031.29516601562, 314.660095214844, 764.043884277344, 730.502075195312, 214.679351806641, 95.4580383300781, 1104.44177246094, 375.540985107422, 1297.03869628906, 1191.16284179688, 400.063781738281, 951.220642089844, 1340.79541015625, 423.114929199219, 934.266357421875, 894.177673339844, 148.981689453125, 1077.23791503906, 1127.69482421875, 111.712051391602, 1173.22106933594
928.25390625, 154.747940063477, 1381.18737792969, 805.544982910156, 176.137466430664, 1289.17724609375, 1725.36791992188, 22.025728225708, 257.122375488281, 918.667358398438, 94.9022598266602, 1476.34655761719, 1221.40905761719, 93.0513229370117, 990.531677246094, 937.812316894531, -176.540267944336, 1046.75854492188, 774.577026367188, 91.4667816162109, 1545.40856933594, 649.782165527344, -8.14423274993896, 1169.67956542969, 788.732116699219, -88.7795867919922, 1048.07824707031, 1046.13452148438, 0.331910729408264, 898.676696777344, 1773.52270507812, 56.1450805664062, 306.63916015625, 1346.95886230469, 15.1154336929321, 441.537719726562, 1791.34594726562, 42.9996757507324, 127.634246826172, 1583.07421875, -0.896808445453644, 343.232208251953, 838.336181640625, -21.6513195037842, 1361.59912109375, 1274.90087890625, -3.46681880950928, 535.187438964844, 1784.90966796875, 134.624176025391, 79.9754867553711, 942.484252929688, -147.663757324219, 1133.6396484375, 735.427612304688, -29.4470157623291, 1205.43017578125, 662.60400390625, -34.901969909668, 1076.02197265625, 889.649841308594, 232.161849975586, 108.356391906738, 1021.81817626953, 193.683135986328, 1300.15454101562, 940.084228515625, 195.82438659668, 1479.60510253906, 1229.92822265625, 182.623931884766, 979.843627929688, 1220.80346679688, 360.9013671875, 1235.79602050781, 802.45751953125, 242.938140869141, 1541.53393554688, 1207.94812011719, 445.788024902344, 870.349487304688, 1264.47570800781, 374.167297363281, 1145.05749511719, 1036.94311523438, 236.90495300293, 907.043823242188, 938.483032226562, 178.610641479492, 78.9135971069336, 830.680053710938, 296.828155517578, 533.89599609375, 768.845947265625, 260.236999511719, 43.8867416381836, 849.6669921875, 303.888885498047, 416.179595947266, 885.169799804688, 336.879974365234, 1334.17321777344, 1001.61138916016, 316.469116210938, 761.145935058594, 700.479675292969, 212.122436523438, 90.6040115356445, 1073.30871582031, 375.991790771484, 1292.447265625, 1149.65466308594, 400.916564941406, 945.433349609375, 1298.68701171875, 422.502380371094, 923.76123046875, 861.398498535156, 149.178405761719, 1078.70678710938, 1095.46899414062, 114.139030456543, 1174.50427246094
