male:ANT-x, male:ANT-y, male:ANT-z, male:C7-x, male:C7-y, male:C7-z, male:CLAV-x, male:CLAV-y, male:CLAV-z, male:LANK-x, male:LANK-y, male:LANK-z, male:LBWT-x, male:LBWT-y, male:LBWT-z, male:LELB-x, male:LELB-y, male:LELB-z, male:LFHD-x, male:LFHD-y, male:LFHD-z, male:LFIN-x, male:LFIN-y, male:LFIN-z, male:LFRM-x, male:LFRM-y, male:LFRM-z, male:LFWT-x, male:LFWT-y, male:LFWT-z, male:LHEE-x, male:LHEE-y, male:LHEE-z, male:LKNE-x, male:LKNE-y, male:LKNE-z, male:LMT5-x, male:LMT5-y, male:LMT5-z, male:LSHN-x, male:LSHN-y, male:LSHN-z, male:LSHO-x, male:LSHO-y, male:LSHO-z, male:LTHI-x, male:LTHI-y, male:LTHI-z, male:LTOE-x, male:LTOE-y, male:LTOE-z, male:LUPA-x, male:LUPA-y, male:LUPA-z, male:LWRA-x, male:LWRA-y, male:LWRA-z, male:LWRB-x, male:LWRB-y, male:LWRB-z, male:NOSE-x, male:NOSE-y, male:NOSE-z, male:RANK-x, male:RANK-y, male:RANK-z, male:RBAC-x, male:RBAC-y, male:RBAC-z, male:RBWT-x, male:RBWT-y, male:RBWT-z, male:RELB-x, male:RELB-y, male:RELB-z, male:RFHD-x, male:RFHD-y, male:RFHD-z, male:RFIN-x, male:RFIN-y, male:RFIN-z, male:RFRM-x, male:RFRM-y, male:RFRM-z, male:RFWT-x, male:RFWT-y, male:RFWT-z, male:RHEE-x, male:RHEE-y, male:RHEE-z, male:RKNE-x, male:RKNE-y, male:RKNE-z, male:RMT5-x, male:RMT5-y, male:RMT5-z, male:RSHN-x, male:RSHN-y, male:RSHN-z, male:RSHO-x, male:RSHO-y, male:RSHO-z, male:RTHI-x, male:RTHI-y, male:RTHI-z, male:RTOE-x, male:RTOE-y, male:RTOE-z, male:RUPA-x, male:RUPA-y, male:RUPA-z, male:RWRA-x, male:RWRA-y, male:RWRA-z, male:RWRB-x, male:RWRB-y, male:RWRB-z, male:STRN-x, male:STRN-y, male:STRN-z, male:T10-x, male:T10-y, male:T10-z
-1627.32495117188, -216.572158813477, 1768.77905273438, -1717.85119628906, -97.9776000976562, 1517.15588378906, -1590.36743164062, -107.156211853027, 1445.29235839844, -1698.26489257812, 81.2200927734375, 131.992401123047, -1825.17944335938, -33.3581848144531, 1024.90576171875, -1659.19348144531, 187.597396850586, 1144.60595703125, -1566.61340332031, -43.0121307373047, 1691.62048339844, -1456.06481933594, 179.224731445312, 846.479797363281, -1591.49890136719, 197.252105712891, 991.238037109375, -1610.61853027344, 35.1652755737305, 1014.76623535156, -1748.93627929688, 30.0125217437744, 108.502578735352, -1521.17224121094, 110.728355407715, 529.83251953125, -1594.59436035156, 101.403099060059, 51.2932243347168, -1628.17944335938, 118.223350524902, 315.40478515625, -1641.576171875, 70.739990234375, 1487.58044433594, -1546.42517089844, 114.730407714844, 654.492126464844, -1534.92810058594, 86.7355270385742, 53.0324401855469, -1663.71240234375, 172.252548217773, 1241.0263671875, -1463.79760742188, 167.156341552734, 920.673583984375, -1518.20568847656, 200.323226928711, 883.938171386719, -1532.34265136719, -120.307266235352, 1696.05615234375, -1865.02368164062, -167.164093017578, 79.734245300293, -1797.19482421875, -219.510818481445, 1382.40942382812, -1827.986328125, -122.38695526123, 1027.05700683594, -1764.48254394531, -348.736053466797, 1104.48364257812, -1569.31115722656, -199.472213745117, 1681.970703125, -1697.23376464844, -403.829650878906, 758.286804199219, -1759.86926269531, -370.967376708984, 1024.39245605469, -1611.45141601562, -201.689407348633, 1007.54541015625, -1909.4501953125, -116.915069580078, 38.7150039672852, -1714.0390625, -210.177185058594, 483.862060546875, -1741.38671875, -201.119415283203, 22.4264278411865, -1761.68859863281, -224.238891601562, 368.201110839844, -1677.53967285156, -277.740661621094, 1456.08813476562, -1696.97009277344, -247.205200195312, 716.189514160156, -1675.173828125, -179.902160644531, 18.6742267608643, -1732.60375976562, -344.867553710938, 1287.20190429688, -1667.39685058594, -388.068756103516, 829.948181152344, -1743.52209472656, -394.036682128906, 821.116271972656, -1551.34436035156, -88.0566177368164, 1240.42114257812, -1802.97692871094, -69.4677658081055, 1248.93054199219
-1623.91650390625, -217.175720214844, 1769.11169433594, -1714.55407714844, -98.4734420776367, 1517.61999511719, -1586.93530273438, -107.475936889648, 1445.82336425781, -1684.63342285156, 82.4123916625977, 129.6435546875, -1822.40466308594, -33.0081214904785, 1025.75134277344, -1656.76257324219, 187.710342407227, 1145.55810546875, -1563.38012695312, -43.5048599243164, 1692.1181640625, -1453.16760253906, 179.006774902344, 847.703063964844, -1588.90014648438, 197.348831176758, 992.277160644531, -1608.10485839844, 35.466064453125, 1015.64172363281, -1734.55737304688, 31.1723918914795, 105.002319335938, -1516.6708984375, 111.545021057129, 531.537475585938, -1579.19921875, 102.740692138672, 51.0781707763672, -1619.06176757812, 119.250457763672, 314.820220947266, -1638.41455078125, 70.3733596801758, 1488.34130859375, -1542.70385742188, 115.547668457031, 656.164306640625, -1519.70861816406, 88.1732864379883, 54.1238059997559, -1661.11315917969, 172.176406860352, 1241.94458007812, -1461.09106445312, 167.034866333008, 921.900512695312, -1515.18310546875, 200.359252929688, 885.165588378906, -1529.04736328125, -120.77904510498, 1696.4912109375, -1865.11376953125, -167.202133178711, 80.0335693359375, -1793.60534667969, -220.08464050293, 1382.84594726562, -1825.17919921875, -122.056274414062, 1027.8935546875, -1761.39184570312, -348.971343994141, 1105.21057128906, -1566.00854492188, -199.991149902344, 1682.35827636719, -1698.09375, -404.429870605469, 758.315307617188, -1757.54626464844, -371.249114990234, 1025.21228027344, -1608.55700683594, -201.450622558594, 1007.6953125, -1909.35668945312, -116.918762207031, 38.9773292541504, -1714.64367675781, -209.960586547852, 484.352691650391, -1741.3818359375, -201.189224243164, 22.3524856567383, -1762.41491699219, -224.088012695312, 368.794525146484, -1673.93078613281, -278.140228271484, 1456.54895019531, -1696.046875, -246.805267333984, 716.5341796875, -1675.14477539062, -179.964660644531, 18.6351127624512, -1728.96569824219, -345.332214355469, 1287.7080078125, -1667.28515625, -388.700653076172, 829.751708984375, -1743.48498535156, -394.494659423828, 821.747619628906, -1548.02575683594, -88.1317825317383, 1240.95715332031, -1799.67297363281, -69.7570190429688, 1249.59338378906
-1620.40808105469, -217.708847045898, 1769.38073730469, -1711.126953125, -98.9178237915039, 1518, -1583.42028808594, -107.751258850098, 1446.27136230469, -1670.47424316406, 83.8140563964844, 127.042907714844, -1819.57922363281, -32.6161346435547, 1026.55346679688, -1654.32238769531, 187.891632080078, 1146.46801757812, -1560.05590820312, -43.9417610168457, 1692.53955078125, -1450.29089355469, 178.910675048828, 848.856079101562, -1586.26452636719, 197.537979125977, 993.260009765625, -1605.5634765625, 35.8364219665527, 1016.40905761719, -1719.64001464844, 32.4404602050781, 101.207565307617, -1512.39343261719, 112.303100585938, 533.055358886719, -1563.41259765625, 104.480346679688, 50.9300003051758, -1609.81884765625, 120.339630126953, 314.015350341797, -1635.09985351562, 70.0553817749023, 1489.00842285156, -1539.12023925781, 116.381591796875, 657.656311035156, -1503.89196777344, 90.1122512817383, 55.2940368652344, -1658.47106933594, 172.146697998047, 1242.79956054688, -1458.37963867188, 167.01091003418, 923.037048339844, -1512.13256835938, 200.524002075195, 886.306762695312, -1525.66235351562, -121.194999694824, 1696.85888671875, -1865.19189453125, -167.241348266602, 80.341438293457, -1789.91296386719, -220.605453491211, 1383.21643066406, -1822.31530761719, -121.671203613281, 1028.6572265625, -1758.22766113281, -349.183929443359, 1105.87976074219, -1562.63269042969, -200.46125793457, 1682.6943359375, -1698.67419433594, -404.970794677734, 758.334228515625, -1755.1142578125, -371.511535644531, 1025.96044921875, -1605.6435546875, -201.145233154297, 1007.79815673828, -1909.26196289062, -116.917572021484, 39.229133605957, -1715.18811035156, -209.709732055664, 484.822540283203, -1741.37377929688, -201.250885009766, 22.2774505615234, -1763.09436035156, -223.913497924805, 369.384155273438, -1670.21166992188, -278.500213623047, 1456.94421386719, -1695.076171875, -246.383743286133, 716.858093261719, -1675.13354492188, -180.029724121094, 18.5960121154785, -1725.24035644531, -345.767333984375, 1288.15563964844, -1666.94091796875, -389.259490966797, 829.55224609375, -1743.19055175781, -394.917297363281, 822.345703125, -1544.63415527344, -88.1311416625977, 1241.36804199219, -1796.2822265625, -69.9813232421875, 1250.20788574219
-1616.82751464844, -218.183486938477, 1769.57287597656, -1707.55749511719, -99.3074264526367, 1518.28295898438, -1579.87536621094, -107.98885345459, 1446.71911621094, -1655.90539550781, 85.3984298706055, 124.279579162598, -1816.68579101562, -32.1682243347168, 1027.28552246094, -1651.88049316406, 188.134704589844, 1147.31579589844, -1556.56506347656, -44.3196754455566, 1692.88073730469, -1447.42370605469, 178.942031860352, 849.917236328125, -1583.6123046875, 197.822631835938, 994.180786132812, -1602.95837402344, 36.2427139282227, 1017.06536865234, -1704.26489257812, 33.8132934570312, 97.2080307006836, -1508.32104492188, 113.003189086914, 534.362731933594, -1547.15234375, 106.599975585938, 50.8510856628418, -1600.45483398438, 121.465293884277, 313.030487060547, -1631.62573242188, 69.7915649414062, 1489.57556152344, -1535.65771484375, 117.199935913086, 658.966674804688, -1487.61779785156, 92.5215911865234, 56.6221809387207, -1655.84582519531, 172.17790222168, 1243.60888671875, -1455.64270019531, 167.091232299805, 924.084167480469, -1509.0830078125, 200.816268920898, 887.333679199219, -1522.13061523438, -121.560905456543, 1697.14855957031, -1865.25500488281, -167.273529052734, 80.6411437988281, -1786.08850097656, -221.064743041992, 1383.50708007812, -1819.38171386719, -121.230735778809, 1029.31970214844, -1754.98669433594, -349.370635986328, 1106.47033691406, -1559.05969238281, -200.844055175781, 1682.91357421875, -1698.95153808594, -405.460815429688, 758.334838867188, -1752.54479980469, -371.753540039062, 1026.61120605469, -1602.6240234375, -200.765090942383, 1007.84155273438, -1909.17822265625, -116.906311035156, 39.469066619873, -1715.65405273438, -209.419250488281, 485.253356933594, -1741.36376953125, -201.305160522461, 22.2071514129639, -1763.69396972656, -223.708892822266, 369.951782226562, -1666.38220214844, -278.821472167969, 1457.25439453125, -1694.0263671875, -245.935516357422, 717.154663085938, -1675.13073730469, -180.091110229492, 18.5641136169434, -1721.46325683594, -346.178314208984, 1288.53515625, -1666.361328125, -389.754821777344, 829.336486816406, -1742.62768554688, -395.313293457031, 822.882263183594, -1541.09484863281, -88.064697265625, 1241.69689941406, -1792.8388671875, -70.1574172973633, 1250.77380371094
-1613.16162109375, -218.595550537109, 1769.67199707031, -1703.85437011719, -99.6505889892578, 1518.47058105469, -1576.17126464844, -108.164703369141, 1446.99926757812, -1640.95947265625, 87.1288299560547, 121.404899597168, -1813.80261230469, -31.7025661468506, 1027.97692871094, -1649.42639160156, 188.432556152344, 1148.09948730469, -1552.9951171875, -44.6426162719727, 1693.12194824219, -1444.56420898438, 179.124877929688, 850.862854003906, -1580.95031738281, 198.193862915039, 995.014221191406, -1600.11474609375, 36.7088050842285, 1017.63916015625, -1688.462890625, 35.2859268188477, 93.0562133789062, -1504.40588378906, 113.679313659668, 535.461486816406, -1530.57934570312, 109.076034545898, 50.8849105834961, -1590.97302246094, 122.638336181641, 311.865509033203, -1628.07067871094, 69.5652313232422, 1490.06005859375, -1532.29309082031, 117.985504150391, 660.053161621094, -1471.02807617188, 95.339225769043, 58.1128578186035, -1653.18298339844, 172.274444580078, 1244.34545898438, -1452.93310546875, 167.286865234375, 925.011169433594, -1506.19396972656, 201.204223632812, 888.247619628906, -1518.51647949219, -121.869361877441, 1697.35119628906, -1865.30688476562, -167.293365478516, 80.9209442138672, -1782.14501953125, -221.470855712891, 1383.70935058594, -1816.380859375, -120.735771179199, 1029.88012695312, -1751.66931152344, -349.539184570312, 1106.95178222656, -1555.41418457031, -201.178161621094, 1683.05541992188, -1698.92883300781, -405.90478515625, 758.309143066406, -1749.84606933594, -371.976776123047, 1027.15795898438, -1599.544921875, -200.319473266602, 1007.77752685547, -1909.11645507812, -116.887405395508, 39.7034606933594, -1716.02770996094, -209.096786499023, 485.630645751953, -1741.35729980469, -201.354278564453, 22.1402950286865, -1764.18615722656, -223.476669311523, 370.474761962891, -1662.37634277344, -279.083984375, 1457.43762207031, -1692.89306640625, -245.462448120117, 717.393981933594, -1675.13806152344, -180.150054931641, 18.5369548797607, -1717.56823730469, -346.541839599609, 1288.78796386719, -1665.53210449219, -390.195892333984, 829.095947265625, -1741.87561035156, -395.709106445312, 823.361877441406, -1537.60009765625, -87.9208831787109, 1241.8740234375, -1789.34387207031, -70.2891311645508, 1251.28186035156
-1609.42785644531, -218.951095581055, 1769.65869140625, -1700.02087402344, -99.9539031982422, 1518.55993652344, -1572.56994628906, -109.626388549805, 1447.97033691406, -1625.70483398438, 88.9842300415039, 118.494422912598, -1810.86071777344, -31.1874160766602, 1028.57385253906, -1646.92834472656, 188.778030395508, 1148.80236816406, -1549.84997558594, -44.9166221618652, 1692.95764160156, -1441.74353027344, 179.446060180664, 851.656677246094, -1578.25183105469, 198.657363891602, 995.731994628906, -1597.15161132812, 37.1894111633301, 1018.08020019531, -1672.32824707031, 36.8418731689453, 88.8652725219727, -1500.64904785156, 114.323310852051, 536.345397949219, -1513.65478515625, 111.843238830566, 51.0445823669434, -1581.44006347656, 123.841003417969, 310.546081542969, -1624.41491699219, 69.3853378295898, 1490.42932128906, -1529.0205078125, 118.73998260498, 660.892944335938, -1454.21765136719, 98.5070343017578, 59.7735290527344, -1650.40576171875, 172.44255065918, 1244.98120117188, -1450.20678710938, 167.612701416016, 925.818908691406, -1503.71887207031, 201.58903503418, 889.161987304688, -1515.09899902344, -122.000221252441, 1697.3251953125, -1865.34362792969, -167.292190551758, 81.1742630004883, -1778.07849121094, -221.826538085938, 1383.83142089844, -1813.3466796875, -120.206672668457, 1030.36535644531, -1748.29150390625, -349.706329345703, 1107.326171875, -1551.62878417969, -201.434555053711, 1683.08227539062, -1698.58068847656, -406.30029296875, 758.237915039062, -1747.01477050781, -372.19140625, 1027.58911132812, -1596.52880859375, -199.810119628906, 1007.61480712891, -1909.07202148438, -116.855239868164, 39.923511505127, -1716.28601074219, -208.739303588867, 485.941864013672, -1741.35168457031, -201.395263671875, 22.0783767700195, -1764.55541992188, -223.216552734375, 370.936248779297, -1658.224609375, -279.289184570312, 1457.49206542969, -1691.65307617188, -244.960296630859, 717.555847167969, -1675.14624023438, -180.206954956055, 18.5130825042725, -1713.5908203125, -346.857482910156, 1288.923828125, -1664.45275878906, -390.583862304688, 828.822387695312, -1740.83862304688, -396.083679199219, 823.739135742188, -1533.96520996094, -87.6860427856445, 1241.96337890625, -1785.81909179688, -70.3854675292969, 1251.724609375
-1605.67736816406, -219.252380371094, 1769.53430175781, -1696.06860351562, -100.210166931152, 1518.54833984375, -1568.79113769531, -110.697540283203, 1448.58264160156, -1610.2783203125, 90.931022644043, 115.645347595215, -1807.88842773438, -30.6410140991211, 1029.09851074219, -1644.34838867188, 189.184463500977, 1149.39916992188, -1546.47241210938, -45.1369972229004, 1692.76684570312, -1438.94689941406, 179.911972045898, 852.281616210938, -1575.54113769531, 199.200531005859, 996.334228515625, -1594.05786132812, 37.7159233093262, 1018.36981201172, -1655.84130859375, 38.503589630127, 84.6692810058594, -1497.08288574219, 114.926620483398, 536.989929199219, -1496.52026367188, 114.852088928223, 51.3478012084961, -1571.94055175781, 125.046318054199, 309.141937255859, -1620.68518066406, 69.2362594604492, 1490.70471191406, -1525.88293457031, 119.464706420898, 661.500915527344, -1437.30590820312, 101.935516357422, 61.5996589660645, -1647.53955078125, 172.683731079102, 1245.50427246094, -1447.48828125, 168.05810546875, 926.493408203125, -1501.47619628906, 202.033386230469, 889.986206054688, -1511.52087402344, -122.115219116211, 1697.24353027344, -1865.3525390625, -167.257888793945, 81.3829956054688, -1773.91088867188, -222.134216308594, 1383.88232421875, -1810.29418945312, -119.646751403809, 1030.771484375, -1744.83459472656, -349.866638183594, 1107.57141113281, -1547.77795410156, -201.643600463867, 1683.01037597656, -1697.8974609375, -406.662292480469, 758.108459472656, -1744.03918457031, -372.39208984375, 1027.89416503906, -1593.53588867188, -199.253112792969, 1007.34222412109, -1909.05139160156, -116.814102172852, 40.1349906921387, -1716.40954589844, -208.342742919922, 486.187469482422, -1741.3427734375, -201.426803588867, 22.0241985321045, -1764.80187988281, -222.931137084961, 371.334503173828, -1653.93176269531, -279.437591552734, 1457.41064453125, -1690.29650878906, -244.428680419922, 717.648986816406, -1675.14855957031, -180.261657714844, 18.4929847717285, -1709.54956054688, -347.119750976562, 1288.94982910156, -1663.11303710938, -390.926422119141, 828.515930175781, -1739.59252929688, -396.471496582031, 824.045288085938, -1530.3623046875, -87.3887710571289, 1241.87658691406, -1782.22534179688, -70.438362121582, 1252.07373046875
-1601.86669921875, -219.497863769531, 1769.287109375, -1692.00610351562, -100.42488861084, 1518.44995117188, -1564.86633300781, -111.628807067871, 1449.00231933594, -1594.65637207031, 92.9637451171875, 112.877006530762, -1804.8017578125, -30.0332889556885, 1029.48449707031, -1641.68798828125, 189.647018432617, 1149.88110351562, -1542.95324707031, -45.3074264526367, 1692.49365234375, -1436.14672851562, 180.533157348633, 852.746215820312, -1572.79956054688, 199.824478149414, 996.799072265625, -1590.88659667969, 38.2372360229492, 1018.52545166016, -1639.01977539062, 40.2925186157227, 80.5173568725586, -1493.65893554688, 115.498062133789, 537.421630859375, -1479.21911621094, 118.019119262695, 51.7873344421387, -1562.34533691406, 126.300659179688, 307.62744140625, -1616.83093261719, 69.1489944458008, 1490.84948730469, -1522.89978027344, 120.183372497559, 661.897094726562, -1420.33447265625, 105.521751403809, 63.5779304504395, -1644.5498046875, 172.970993041992, 1245.90185546875, -1444.74865722656, 168.646911621094, 927.006530761719, -1499.22192382812, 202.620666503906, 890.63818359375, -1507.82580566406, -122.192558288574, 1697.07958984375, -1865.32434082031, -167.190475463867, 81.551139831543, -1769.66235351562, -222.390014648438, 1383.86279296875, -1807.1962890625, -119.037490844727, 1031.08032226562, -1741.30395507812, -350.027709960938, 1107.68188476562, -1543.82336425781, -201.798873901367, 1682.830078125, -1696.88525390625, -406.986145019531, 757.913330078125, -1740.93518066406, -372.570373535156, 1028.06372070312, -1590.52368164062, -198.654541015625, 1006.91442871094, -1909.04077148438, -116.763206481934, 40.3262405395508, -1716.37670898438, -207.899856567383, 486.359588623047, -1741.33264160156, -201.445602416992, 21.9777641296387, -1764.90734863281, -222.61116027832, 371.648986816406, -1649.49255371094, -279.533813476562, 1457.18249511719, -1688.81640625, -243.868774414062, 717.651245117188, -1675.14685058594, -180.310134887695, 18.4730205535889, -1705.404296875, -347.305816650391, 1288.8388671875, -1661.50366210938, -391.223602294922, 828.153198242188, -1737.98364257812, -396.811706542969, 824.208068847656, -1526.73132324219, -87.0213394165039, 1241.64709472656, -1778.56030273438, -70.4397430419922, 1252.31408691406
-1598.03259277344, -219.694320678711, 1768.92419433594, -1687.83288574219, -100.593414306641, 1518.25451660156, -1560.67956542969, -111.879379272461, 1448.8701171875, -1578.91528320312, 95.0632400512695, 110.230247497559, -1801.59509277344, -29.3453311920166, 1029.73425292969, -1638.9208984375, 190.174072265625, 1150.23266601562, -1539.11975097656, -45.4293594360352, 1692.27062988281, -1433.27880859375, 181.29621887207, 853.063354492188, -1570.00036621094, 200.537307739258, 997.114868164062, -1587.58630371094, 38.7817039489746, 1018.52465820312, -1621.92395019531, 42.2176322937012, 76.4600677490234, -1490.4462890625, 116.025230407715, 537.61083984375, -1461.93859863281, 121.265365600586, 52.4443092346191, -1552.71948242188, 127.603630065918, 306.032104492188, -1612.8544921875, 69.1349639892578, 1490.85656738281, -1520.04638671875, 120.902397155762, 662.070861816406, -1403.36999511719, 109.206268310547, 65.6895446777344, -1641.46276855469, 173.318298339844, 1246.17846679688, -1441.96362304688, 169.361923217773, 927.360168457031, -1496.71862792969, 203.383377075195, 891.075622558594, -1503.93249511719, -122.28434753418, 1696.900390625, -1865.26135253906, -167.094940185547, 81.6914215087891, -1765.37158203125, -222.599349975586, 1383.78588867188, -1804.04296875, -118.372123718262, 1031.28869628906, -1737.70690917969, -350.195861816406, 1107.65258789062, -1539.82067871094, -201.914215087891, 1682.55944824219, -1695.52038574219, -407.268981933594, 757.635864257812, -1737.73474121094, -372.747375488281, 1028.10888671875, -1587.50134277344, -198.050094604492, 1006.42926025391, -1909.01892089844, -116.69571685791, 40.4879837036133, -1716.16137695312, -207.403213500977, 486.466064453125, -1741.31579589844, -201.453567504883, 21.9365615844727, -1764.84948730469, -222.24479675293, 371.888519287109, -1644.92126464844, -279.555816650391, 1456.80639648438, -1687.2158203125, -243.276840209961, 717.573669433594, -1675.14343261719, -180.356735229492, 18.454029083252, -1701.17749023438, -347.426818847656, 1288.59924316406, -1659.61499023438, -391.464752197266, 827.7275390625, -1736.07751464844, -397.138336181641, 824.244323730469, -1523.17126464844, -86.5643768310547, 1241.23400878906, -1774.82751464844, -70.3799438476562, 1252.44750976562
-1594.14282226562, -219.833633422852, 1768.45263671875, -1683.50634765625, -100.696838378906, 1517.94177246094, -1556.27795410156, -111.254570007324, 1448.06481933594, -1563.06188964844, 97.2657852172852, 107.712005615234, -1798.27978515625, -28.5935287475586, 1029.8359375, -1636.06762695312, 190.765823364258, 1150.44946289062, -1534.88354492188, -45.4868812561035, 1692.12658691406, -1430.36096191406, 182.201080322266, 853.249084472656, -1567.17578125, 201.331359863281, 997.293151855469, -1584.28540039062, 39.3256530761719, 1018.34259033203, -1604.67236328125, 44.280216217041, 72.5529632568359, -1487.40173339844, 116.533699035645, 537.544921875, -1444.64636230469, 124.524238586426, 53.290843963623, -1543.02124023438, 128.991104125977, 304.347290039062, -1608.76171875, 69.1830902099609, 1490.74426269531, -1517.32177734375, 121.62621307373, 662.022521972656, -1386.4208984375, 112.879707336426, 67.9548797607422, -1638.31884765625, 173.702987670898, 1246.35327148438, -1439.09045410156, 170.210220336914, 927.548278808594, -1493.82922363281, 204.365356445312, 891.23681640625, -1499.77734375, -122.390090942383, 1696.70788574219, -1865.17895507812, -166.976623535156, 81.8111877441406, -1761.00988769531, -222.753280639648, 1383.62866210938, -1800.83764648438, -117.647430419922, 1031.37707519531, -1734.01928710938, -350.346252441406, 1107.47375488281, -1535.7099609375, -201.962799072266, 1682.17370605469, -1693.80505371094, -407.519744873047, 757.2724609375, -1734.41442871094, -372.905700683594, 1028.00854492188, -1584.42358398438, -197.431945800781, 1005.80993652344, -1908.98120117188, -116.604362487793, 40.6191635131836, -1715.74877929688, -206.850952148438, 486.5048828125, -1741.30126953125, -201.450622558594, 21.9062042236328, -1764.62829589844, -221.831115722656, 372.056549072266, -1640.24816894531, -279.515289306641, 1456.28625488281, -1685.47619628906, -242.651016235352, 717.416564941406, -1675.1357421875, -180.399276733398, 18.4368362426758, -1696.86291503906, -347.484710693359, 1288.23657226562, -1657.42651367188, -391.654937744141, 827.237060546875, -1733.87902832031, -397.451263427734, 824.152465820312, -1519.486328125, -86.0561981201172, 1240.67810058594, -1771.06176757812, -70.2553634643555, 1252.48986816406
-1590.17565917969, -219.906494140625, 1767.85717773438, -1679.05871582031, -100.736968994141, 1517.51354980469, -1551.65844726562, -109.994766235352, 1446.66931152344, -1547.1318359375, 99.5625762939453, 105.344299316406, -1794.92468261719, -27.8083457946777, 1029.84033203125, -1633.14636230469, 191.409957885742, 1150.54919433594, -1530.32739257812, -45.4689483642578, 1691.99182128906, -1427.46423339844, 183.249389648438, 853.284545898438, -1564.28503417969, 202.214721679688, 997.328186035156, -1580.92297363281, 39.8976745605469, 1017.99212646484, -1587.32177734375, 46.4917335510254, 68.8160781860352, -1484.49426269531, 117.028793334961, 537.211242675781, -1427.48059082031, 127.752586364746, 54.3531532287598, -1533.26782226562, 130.479690551758, 302.585296630859, -1604.55285644531, 69.2944564819336, 1490.5048828125, -1514.6748046875, 122.349006652832, 661.736450195312, -1369.4716796875, 116.453025817871, 70.3495941162109, -1635.1220703125, 174.161743164062, 1246.40832519531, -1436.17993164062, 171.181884765625, 927.559326171875, -1490.65856933594, 205.549438476562, 891.143981933594, -1495.39575195312, -122.471908569336, 1696.46740722656, -1865.05834960938, -166.835037231445, 81.9141235351562, -1756.5849609375, -222.833343505859, 1383.3828125, -1797.54528808594, -116.845726013184, 1031.34729003906, -1730.26696777344, -350.480041503906, 1107.16479492188, -1531.53125, -201.959106445312, 1681.69262695312, -1691.74694824219, -407.738891601562, 756.830322265625, -1730.97424316406, -373.056549072266, 1027.76428222656, -1581.33801269531, -196.800079345703, 1005.11102294922, -1908.91845703125, -116.485382080078, 40.7145385742188, -1715.1396484375, -206.249313354492, 486.477996826172, -1741.28503417969, -201.439331054688, 21.8822956085205, -1764.23461914062, -221.364624023438, 372.161224365234, -1635.46118164062, -279.408935546875, 1455.6181640625, -1683.60083007812, -241.995162963867, 717.185791015625, -1675.13745117188, -180.442153930664, 18.4122657775879, -1692.46179199219, -347.489013671875, 1287.74963378906, -1654.92956542969, -391.779052734375, 826.657592773438, -1731.41149902344, -397.738647460938, 823.935302734375, -1515.75268554688, -85.5125579833984, 1239.96472167969, -1767.23754882812, -70.0575942993164, 1252.43920898438
-1586.13732910156, -219.911163330078, 1767.13647460938, -1674.50598144531, -100.703598022461, 1516.98034667969, -1547.02319335938, -108.597694396973, 1445.18322753906, -1531.19885253906, 101.950736999512, 103.150581359863, -1791.44213867188, -26.9582424163818, 1029.69714355469, -1630.12182617188, 192.128387451172, 1150.50463867188, -1525.6103515625, -45.3919715881348, 1691.79467773438, -1424.60852050781, 184.437026977539, 853.146240234375, -1561.38488769531, 203.174285888672, 997.243041992188, -1577.54565429688, 40.4501914978027, 1017.48608398438, -1570.02905273438, 48.8334846496582, 65.3344421386719, -1481.6904296875, 117.53784942627, 536.623046875, -1410.33605957031, 130.890289306641, 55.590705871582, -1523.52270507812, 132.04899597168, 300.792572021484, -1600.18408203125, 69.4849472045898, 1490.12048339844, -1512.04809570312, 123.06063079834, 661.202026367188, -1352.57653808594, 119.848159790039, 72.9084396362305, -1631.94677734375, 174.684967041016, 1246.37329101562, -1433.25134277344, 172.269744873047, 927.407531738281, -1487.40344238281, 206.855865478516, 890.87060546875, -1490.89050292969, -122.513648986816, 1696.15246582031, -1864.8955078125, -166.668670654297, 82.0005340576172, -1752.068359375, -222.82585144043, 1383.04321289062, -1794.22631835938, -116.005020141602, 1031.22766113281, -1726.44299316406, -350.585632324219, 1106.73193359375, -1527.21875, -201.877960205078, 1681.09008789062, -1689.33435058594, -407.931732177734, 756.292846679688, -1727.40368652344, -373.192779541016, 1027.37390136719, -1578.22473144531, -196.11279296875, 1004.32861328125, -1908.83874511719, -116.341499328613, 40.7835693359375, -1714.33276367188, -205.607467651367, 486.374084472656, -1741.26257324219, -201.415985107422, 21.8686332702637, -1763.64636230469, -220.850616455078, 372.184936523438, -1630.61706542969, -279.236511230469, 1454.82922363281, -1681.56457519531, -241.298950195312, 716.879638671875, -1675.15405273438, -180.487854003906, 18.3819332122803, -1687.98974609375, -347.444305419922, 1287.1455078125, -1652.12670898438, -391.842071533203, 825.987670898438, -1728.68298339844, -398.000061035156, 823.589416503906, -1511.89599609375, -84.9213790893555, 1239.15405273438, -1763.32482910156, -69.766716003418, 1252.27026367188
