Subject1:C7-x, Subject1:C7-y, Subject1:C7-z, Subject1:CLAV-x, Subject1:CLAV-y, Subject1:CLAV-z, Subject1:LANK-x, Subject1:LANK-y, Subject1:LANK-z, Subject1:LBHD-x, Subject1:LBHD-y, Subject1:LBHD-z, Subject1:LBWT-x, Subject1:LBWT-y, Subject1:LBWT-z, Subject1:LELB-x, Subject1:LELB-y, Subject1:LELB-z, Subject1:LFHD-x, Subject1:LFHD-y, Subject1:LFHD-z, Subject1:LFIN-x, Subject1:LFIN-y, Subject1:LFIN-z, Subject1:LFRM-x, Subject1:LFRM-y, Subject1:LFRM-z, Subject1:LFWT-x, Subject1:LFWT-y, Subject1:LFWT-z, Subject1:LHEE-x, Subject1:LHEE-y, Subject1:LHEE-z, Subject1:LKNE-x, Subject1:LKNE-y, Subject1:LKNE-z, Subject1:LMT5-x, Subject1:LMT5-y, Subject1:LMT5-z, Subject1:LSHN-x, Subject1:LSHN-y, Subject1:LSHN-z, Subject1:LSHO-x, Subject1:LSHO-y, Subject1:LSHO-z, Subject1:LTHI-x, Subject1:LTHI-y, Subject1:LTHI-z, Subject1:LTOE-x, Subject1:LTOE-y, Subject1:LTOE-z, Subject1:LUPA-x, Subject1:LUPA-y, Subject1:LUPA-z, Subject1:LWRA-x, Subject1:LWRA-y, Subject1:LWRA-z, Subject1:LWRB-x, Subject1:LWRB-y, Subject1:LWRB-z, Subject1:RANK-x, Subject1:RANK-y, Subject1:RANK-z, Subject1:RBAC-x, Subject1:RBAC-y, Subject1:RBAC-z, Subject1:RBHD-x, Subject1:RBHD-y, Subject1:RBHD-z, Subject1:RBWT-x, Subject1:RBWT-y, Subject1:RBWT-z, Subject1:RELB-x, Subject1:RELB-y, Subject1:RELB-z, Subject1:RFHD-x, Subject1:RFHD-y, Subject1:RFHD-z, Subject1:RFIN-x, Subject1:RFIN-y, Subject1:RFIN-z, Subject1:RFRM-x, Subject1:RFRM-y, Subject1:RFRM-z, Subject1:RFWT-x, Subject1:RFWT-y, Subject1:RFWT-z, Subject1:RHEE-x, Subject1:RHEE-y, Subject1:RHEE-z, Subject1:RKNE-x, Subject1:RKNE-y, Subject1:RKNE-z, Subject1:RMT5-x, Subject1:RMT5-y, Subject1:RMT5-z, Subject1:RSHN-x, Subject1:RSHN-y, Subject1:RSHN-z, Subject1:RSHO-x, Subject1:RSHO-y, Subject1:RSHO-z, Subject1:RTHI-x, Subject1:RTHI-y, Subject1:RTHI-z, Subject1:RTOE-x, Subject1:RTOE-y, Subject1:RTOE-z, Subject1:RUPA-x, Subject1:RUPA-y, Subject1:RUPA-z, Subject1:RWRA-x, Subject1:RWRA-y, Subject1:RWRA-z, Subject1:RWRB-x, Subject1:RWRB-y, Subject1:RWRB-z, Subject1:STRN-x, Subject1:STRN-y, Subject1:STRN-z, Subject1:T10-x, Subject1:T10-y, Subject1:T10-z
436.075103759766, 25.394380569458, 1425.80639648438, 544.915222167969, -32.7829284667969, 1361.08740234375, 401.336883544922, 160.590637207031, 75.3497619628906, 424.160034179688, 9.32980442047119, 1536.57580566406, 384.672607421875, 78.3255386352539, 1007.27600097656, 861.343505859375, 169.879486083984, 1423.97192382812, 569.4423828125, -18.8145027160645, 1598.31970214844, 1114.41979980469, 0.938835144042969, 1531.91040039062, 1003.41882324219, 61.0274047851562, 1476.82849121094, 576.946838378906, 119.795623779297, 963.110900878906, 364.980163574219, 116.598472595215, 32.810733795166, 469.970977783203, 142.659729003906, 501.177795410156, 517.872497558594, 198.698226928711, 29.6416683197021, 415.709716796875, 162.62190246582, 227.207733154297, 563.370239257812, 90.2548522949219, 1458.59948730469, 471.212005615234, 150.716384887695, 612.407104492188, 562.099975585938, 135.886428833008, 41.4380111694336, 794.430297851562, 167.746276855469, 1427.26965332031, 1002.13128662109, -79.3953857421875, 1566.92163085938, 1119.85266113281, 2.50976824760437, 1497.56945800781, 403.679809570312, -237.894287109375, 81.3693618774414, 350.314178466797, 4.32014131546021, 1289.64990234375, 398.279693603516, -71.9109649658203, 1501.90893554688, 363.687591552734, -35.9803619384766, 1016.89874267578, 315.181121826172, -377.049530029297, 1158.39428710938, 504.415466308594, -148.555709838867, 1537.57995605469, 632.540954589844, -280.301788330078, 1254.49450683594, 426.905548095703, -358.031463623047, 1208.98010253906, 516.153442382812, -163.91455078125, 999.556579589844, 359.772033691406, -189.787338256836, 36.2713470458984, 452.764770507812, -199.305709838867, 499.304382324219, 516.92578125, -275.512451171875, 31.6209735870361, 415.686492919922, -229.50910949707, 350.786529541016, 381.793823242188, -109.523506164551, 1379.89685058594, 433.951080322266, -208.390579223633, 807.811096191406, 561.380920410156, -210.126571655273, 46.4537162780762, 341.499053955078, -203.494277954102, 1310.1103515625, 518.421936035156, -211.46435546875, 1299.44262695312, 580.384460449219, -330.342987060547, 1249.46020507812, 625.922241210938, -53.0545463562012, 1164.59484863281, 401.419952392578, 61.3195419311523, 1192.01965332031
438.417602539062, 23.9015369415283, 1424.98840332031, 546.529235839844, -35.6496772766113, 1360.84497070312, 401.493133544922, 159.765731811523, 75.2357940673828, 426.591156005859, 6.45421504974365, 1537.021484375, 388.591339111328, 81.6176528930664, 1005.83422851562, 854.102172851562, 190.401123046875, 1408.01635742188, 572.459289550781, -22.0170745849609, 1597.42236328125, 1067.15551757812, -49.2621154785156, 1503.84216308594, 984.73974609375, 70.9274520874023, 1462.11645507812, 582.497436523438, 116.810523986816, 961.626708984375, 364.846862792969, 115.772331237793, 32.7236099243164, 472.265563964844, 142.285049438477, 500.407745361328, 517.777709960938, 198.60417175293, 29.6828594207764, 415.860229492188, 162.133285522461, 227.034332275391, 563.390319824219, 93.4621429443359, 1453.5703125, 474.494232177734, 150.565719604492, 611.468139648438, 562.14697265625, 135.808502197266, 41.3606376647949, 787.437744140625, 184.776748657227, 1414.58142089844, 976.199340820312, -67.4356460571289, 1502.54089355469, 1091.67651367188, -0.147283226251602, 1485.2841796875, 404.204650878906, -238.503662109375, 81.5291519165039, 351.956573486328, 0.485295385122299, 1288.51892089844, 399.999908447266, -74.8758163452148, 1502.29772949219, 365.434143066406, -33.4439430236816, 1015.53802490234, 304.590362548828, -372.540069580078, 1151.67456054688, 506.376556396484, -151.579055786133, 1536.87878417969, 627.012084960938, -287.379577636719, 1243.09594726562, 420.578552246094, -359.833740234375, 1201.81396484375, 514.508850097656, -164.693267822266, 998.346801757812, 359.829895019531, -190.587951660156, 36.532470703125, 455.73388671875, -199.034851074219, 499.436370849609, 517.21630859375, -275.615234375, 31.6872234344482, 418.587432861328, -229.999938964844, 350.818634033203, 382.623565673828, -112.541152954102, 1377.83386230469, 433.419860839844, -207.934127807617, 807.869934082031, 561.531494140625, -209.826858520508, 46.4752006530762, 342.900360107422, -205.563583374023, 1308.91516113281, 510.292144775391, -214.883666992188, 1288.47277832031, 577.523803710938, -337.898986816406, 1240.3916015625, 626.989929199219, -56.2090835571289, 1163.513671875, 403.544494628906, 59.6585121154785, 1189.57104492188
440.975646972656, 20.9213428497314, 1425.13110351562, 548.138977050781, -38.626895904541, 1360.12951660156, 401.531524658203, 158.842697143555, 75.277229309082, 429.073608398438, 3.76299500465393, 1537.19482421875, 393.329681396484, 84.9885482788086, 1004.92370605469, 846.125854492188, 210.344253540039, 1390.48913574219, 575.365783691406, -25.0386428833008, 1596.46862792969, 1017.96539306641, -106.913261413574, 1473.46118164062, 964.532104492188, 84.3789596557617, 1448.1376953125, 587.853515625, 113.438339233398, 959.994323730469, 364.633850097656, 115.170806884766, 32.8660278320312, 474.612915039062, 141.818725585938, 499.729797363281, 517.777465820312, 198.49397277832, 29.7368507385254, 416.297058105469, 161.201736450195, 226.89794921875, 563.746643066406, 96.0445175170898, 1447.94775390625, 478.036773681641, 150.122314453125, 610.639465332031, 562.171691894531, 135.629547119141, 41.196460723877, 779.991394042969, 200.296371459961, 1401.2041015625, 933.389099121094, -74.0654983520508, 1460.99841308594, 1063.86669921875, -2.60593891143799, 1471.23767089844, 404.836120605469, -239.321853637695, 81.7066650390625, 353.252471923828, 0.46046656370163, 1288.31530761719, 402.023193359375, -77.723991394043, 1502.462890625, 367.181701660156, -30.1084423065186, 1014.97430419922, 294.253540039062, -367.076568603516, 1144.814453125, 508.260711669922, -154.518524169922, 1536.24792480469, 621.326232910156, -294.119201660156, 1231.55310058594, 412.88916015625, -359.610412597656, 1193.41394042969, 512.180480957031, -165.507919311523, 998.150634765625, 359.912475585938, -191.495071411133, 36.816780090332, 459.394958496094, -199.001434326172, 499.336669921875, 517.523803710938, -275.800750732422, 31.748197555542, 422.167114257812, -230.575103759766, 350.66552734375, 383.714141845703, -115.26229095459, 1375.96044921875, 434.485931396484, -207.786758422852, 807.989501953125, 561.768981933594, -209.66748046875, 46.5713806152344, 338.327209472656, -204.712646484375, 1304.05676269531, 507.655456542969, -218.517395019531, 1280.14038085938, 571.572265625, -343.52734375, 1229.28271484375, 628.4208984375, -59.0871734619141, 1161.94262695312, 405.950225830078, 58.4460716247559, 1187.64697265625
442.372436523438, 18.4902210235596, 1424.32019042969, 549.682800292969, -41.5230445861816, 1359.12390136719, 401.40771484375, 158.300598144531, 75.50048828125, 431.63330078125, 1.09450674057007, 1537.18505859375, 398.868927001953, 88.2865829467773, 1004.69268798828, 837.311340332031, 228.870971679688, 1371.72375488281, 577.981872558594, -28.1272563934326, 1595.8359375, 979.416687011719, -93.506721496582, 1471.1982421875, 944.199829101562, 100.221267700195, 1434.9794921875, 593.475769042969, 110.250106811523, 958.466186523438, 364.3935546875, 114.905624389648, 33.0732421875, 476.639465332031, 141.159057617188, 499.358306884766, 517.785766601562, 198.398498535156, 29.7591190338135, 416.974304199219, 160.685089111328, 226.859893798828, 564.342407226562, 98.9501724243164, 1441.6396484375, 481.8896484375, 149.515258789062, 610.189086914062, 562.130859375, 135.495193481445, 41.0684013366699, 772.414428710938, 214.261199951172, 1386.10888671875, 895.322631835938, -50.0684547424316, 1459.52587890625, 1034.56140136719, 1.32578825950623, 1460.48461914062, 405.375366210938, -240.12174987793, 81.8964157104492, 354.824035644531, -0.720203340053558, 1287.72521972656, 404.038665771484, -80.3233184814453, 1502.41748046875, 367.974945068359, -25.3918533325195, 1014.45703125, 284.624481201172, -360.285736083984, 1137.56286621094, 510.067962646484, -157.374099731445, 1535.68737792969, 615.183776855469, -300.381225585938, 1220.021484375, 404.218444824219, -357.755340576172, 1183.94848632812, 508.563201904297, -165.800704956055, 997.651000976562, 359.957366943359, -192.230331420898, 37.0422096252441, 463.220428466797, -199.05436706543, 499.132141113281, 517.747741699219, -275.934509277344, 31.8799018859863, 425.537231445312, -230.962219238281, 350.638732910156, 384.523315429688, -117.704116821289, 1374.15295410156, 436.081939697266, -207.78889465332, 807.95556640625, 562.112976074219, -209.532760620117, 46.5724868774414, 340.091674804688, -206.306213378906, 1302.80822753906, 505.484100341797, -221.852172851562, 1271.4765625, 563.815551757812, -347.900329589844, 1217.23083496094, 629.887390136719, -62.4011535644531, 1159.97912597656, 408.364776611328, 57.7949371337891, 1186.15747070312
442.706787109375, 17.2208099365234, 1422.45361328125, 551.121826171875, -44.4454612731934, 1358.23413085938, 401.100158691406, 158.113021850586, 75.7178802490234, 433.877044677734, -1.53357708454132, 1537.39624023438, 404.691955566406, 91.0024261474609, 1004.65020751953, 827.781127929688, 245.767227172852, 1352.18225097656, 580.389831542969, -31.284496307373, 1595.037109375, 943.443542480469, -76.894660949707, 1471.4462890625, 924.354675292969, 117.315498352051, 1423.28356933594, 599.376831054688, 107.485008239746, 957.072692871094, 364.073944091797, 114.810707092285, 33.2560501098633, 478.515441894531, 140.695541381836, 499.169586181641, 517.727172851562, 198.369247436523, 29.7391834259033, 417.537353515625, 160.688812255859, 227.017562866211, 565.090026855469, 102.33667755127, 1434.88488769531, 485.795837402344, 148.920608520508, 609.85400390625, 562.076354980469, 135.445739746094, 41.0245895385742, 764.4560546875, 226.850448608398, 1369.67736816406, 861.456176757812, -26.8723278045654, 1457.06140136719, 1005.30151367188, 15.2623252868652, 1457.296875, 405.681671142578, -240.570098876953, 82.0453186035156, 356.364044189453, -2.0441722869873, 1286.95690917969, 405.933197021484, -82.8222732543945, 1502.47277832031, 367.072906494141, -19.0204162597656, 1013.37591552734, 275.549713134766, -352.304992675781, 1129.98315429688, 511.778991699219, -160.147491455078, 1534.72705078125, 610.319091796875, -306.3515625, 1209.27270507812, 395.748687744141, -355.018829345703, 1174.1708984375, 503.331787109375, -164.92529296875, 995.741088867188, 359.957244873047, -192.63020324707, 37.3651123046875, 466.518249511719, -199.124069213867, 499.010498046875, 517.938354492188, -275.899871826172, 32.0163307189941, 428.303131103516, -231.202621459961, 350.712982177734, 384.786590576172, -119.70068359375, 1372.40612792969, 437.619445800781, -207.742874145508, 807.687561035156, 562.404541015625, -209.321151733398, 46.4411392211914, 338.593505859375, -206.03010559082, 1299.94970703125, 503.542358398438, -224.937042236328, 1263.18493652344, 555.979125976562, -351.215515136719, 1204.97705078125, 630.827514648438, -66.4177780151367, 1157.83349609375, 410.742401123047, 57.5554695129395, 1184.53247070312
443.451904296875, 16.1847839355469, 1420.97082519531, 552.732666015625, -47.5204963684082, 1357.38757324219, 400.925689697266, 158.111862182617, 75.8096313476562, 435.739532470703, -4.07027912139893, 1537.71008300781, 410.030487060547, 92.9420013427734, 1004.37176513672, 817.694519042969, 261.042205810547, 1332.69946289062, 582.72900390625, -34.1693153381348, 1594.02844238281, 910.315856933594, -56.9153938293457, 1473.97326660156, 904.896789550781, 135.423629760742, 1413.71838378906, 604.942993164062, 104.997337341309, 955.80810546875, 363.864227294922, 114.810188293457, 33.3524436950684, 480.565307617188, 140.35546875, 498.912475585938, 517.691833496094, 198.405075073242, 29.7312355041504, 418.26171875, 160.555755615234, 227.201675415039, 566.330322265625, 105.642272949219, 1428.57568359375, 489.358093261719, 148.332931518555, 609.455688476562, 562.058898925781, 135.461685180664, 41.0075759887695, 755.977294921875, 238.484802246094, 1352.69580078125, 831.434509277344, -3.48080492019653, 1453.59289550781, 976.681701660156, 31.8405380249023, 1457.19848632812, 405.888977050781, -240.729827880859, 82.1700668334961, 357.860992431641, -2.89064574241638, 1285.8720703125, 407.548187255859, -85.3036956787109, 1502.869140625, 370.834655761719, -17.2936687469482, 1013.08190917969, 266.656860351562, -342.994934082031, 1122.03625488281, 513.363952636719, -162.753448486328, 1533.8779296875, 606.874694824219, -311.497589111328, 1199.57177734375, 387.374481201172, -351.338500976562, 1164.38818359375, 502.629364013672, -165.24641418457, 995.117370605469, 360.053741455078, -192.792373657227, 37.7830085754395, 469.162048339844, -199.046051025391, 498.830841064453, 518.143493652344, -275.780578613281, 32.0174674987793, 430.485137939453, -231.337051391602, 350.663696289062, 384.44775390625, -121.090995788574, 1370.63073730469, 438.657775878906, -207.676284790039, 807.210754394531, 562.553894042969, -209.190643310547, 46.4219589233398, 333.965179443359, -203.587646484375, 1295.23852539062, 500.753295898438, -227.289901733398, 1255.62524414062, 548.142761230469, -353.141143798828, 1192.91857910156, 631.709167480469, -70.3831176757812, 1156.15893554688, 413.511810302734, 57.1089363098145, 1182.56750488281
445.150909423828, 15.0649824142456, 1420.13879394531, 553.973999023438, -49.8501777648926, 1356.46655273438, 401.000030517578, 158.155288696289, 75.7746429443359, 437.201507568359, -6.39007139205933, 1537.81787109375, 414.737365722656, 94.0170745849609, 1003.84033203125, 807.663208007812, 274.893920898438, 1314.36145019531, 584.58837890625, -36.7391242980957, 1593.10205078125, 879.645080566406, -35.0889015197754, 1477.47546386719, 885.554260253906, 153.882217407227, 1406.38195800781, 609.906982421875, 102.670616149902, 954.709106445312, 363.795989990234, 114.855010986328, 33.3080863952637, 482.171356201172, 139.722412109375, 498.542022705078, 517.706420898438, 198.432022094727, 29.7366256713867, 419.122711181641, 160.150314331055, 227.255844116211, 567.877380371094, 108.710525512695, 1423.23754882812, 492.511779785156, 147.525131225586, 609.12158203125, 562.033203125, 135.458404541016, 40.9656181335449, 746.826538085938, 249.809814453125, 1335.87475585938, 803.935241699219, 20.7320861816406, 1449.94177246094, 949.804809570312, 50.3464126586914, 1459.40002441406, 406.211395263672, -240.77897644043, 82.2020568847656, 359.350463867188, -3.34729218482971, 1284.431640625, 408.548004150391, -87.4999847412109, 1503.220703125, 375.257385253906, -16.8002014160156, 1012.91821289062, 258.079345703125, -332.919036865234, 1114.09814453125, 514.302673339844, -165.146377563477, 1533.32885742188, 601.478210449219, -314.446868896484, 1189.95458984375, 378.921783447266, -346.761383056641, 1155.32434082031, 502.639007568359, -165.538269042969, 994.371704101562, 360.221740722656, -192.968948364258, 38.0177001953125, 471.511413574219, -198.775985717773, 498.585998535156, 518.300048828125, -275.68701171875, 32.0359535217285, 432.262237548828, -231.424270629883, 350.638336181641, 383.746398925781, -121.960784912109, 1368.80432128906, 439.071563720703, -207.681549072266, 806.690612792969, 562.629028320312, -209.122375488281, 46.470890045166, 328.199737548828, -200.063369750977, 1289.337890625, 496.721038818359, -228.512756347656, 1248.71362304688, 539.9052734375, -353.771392822266, 1181.93225097656, 632.814758300781, -74.2041549682617, 1155.35668945312, 416.620483398438, 56.1216201782227, 1180.27185058594
447.060852050781, 14.0139284133911, 1419.16015625, 554.713562011719, -51.4675369262695, 1355.56860351562, 401.228393554688, 158.031158447266, 75.6792221069336, 438.192352294922, -8.13677215576172, 1537.60522460938, 418.930847167969, 94.4443435668945, 1003.12756347656, 797.853454589844, 287.242980957031, 1298.43786621094, 585.854553222656, -38.9346313476562, 1592.40673828125, 851.756896972656, -13.8553819656372, 1480.84338378906, 867.506469726562, 171.369750976562, 1400.92517089844, 614.465637207031, 100.309059143066, 953.800659179688, 363.900543212891, 114.851211547852, 33.1027297973633, 483.409759521484, 138.760101318359, 498.150482177734, 517.736572265625, 198.376983642578, 29.7658023834229, 419.627807617188, 159.683822631836, 227.168151855469, 569.571594238281, 111.185104370117, 1419.25390625, 495.153869628906, 146.608367919922, 608.747741699219, 561.977233886719, 135.384460449219, 40.8898887634277, 736.865539550781, 260.466461181641, 1320.04711914062, 778.627746582031, 44.0950355529785, 1446.82092285156, 925.219055175781, 68.5566864013672, 1462.08447265625, 406.512725830078, -240.802612304688, 82.1400299072266, 360.664215087891, -3.46668744087219, 1283.134765625, 409.317413330078, -89.2320098876953, 1502.92297363281, 378.805786132812, -16.3713302612305, 1012.22436523438, 250.230484008789, -323.473754882812, 1107.36828613281, 514.87060546875, -167.044418334961, 1532.43664550781, 594.209106445312, -315.597564697266, 1180.92333984375, 370.712310791016, -341.424835205078, 1147.24035644531, 503.178894042969, -165.809173583984, 993.5625, 360.310516357422, -193.141540527344, 38.0384864807129, 473.452270507812, -198.61376953125, 498.465393066406, 518.363342285156, -275.64404296875, 32.116039276123, 433.830169677734, -231.425216674805, 350.514587402344, 383.089019775391, -122.459526062012, 1366.9990234375, 439.202026367188, -207.654190063477, 806.265197753906, 562.699462890625, -209.015625, 46.4488563537598, 324.586730957031, -197.591796875, 1284.70227050781, 492.251617431641, -228.890075683594, 1242.68115234375, 531.32421875, -353.286346435547, 1172.27416992188, 634.221252441406, -78.1962051391602, 1155.2705078125, 419.553131103516, 55.0740203857422, 1178.0068359375
448.503814697266, 13.1824083328247, 1418.05786132812, 555.640258789062, -53.0203628540039, 1354.90087890625, 401.665710449219, 157.719635009766, 75.6410446166992, 439.128295898438, -9.33325290679932, 1537.02697753906, 422.904693603516, 95.0136108398438, 1002.4169921875, 788.590270996094, 297.636413574219, 1286.47290039062, 586.717163085938, -40.6217041015625, 1592.02111816406, 826.877197265625, 4.46084022521973, 1483.41381835938, 851.399780273438, 186.453079223633, 1397.59558105469, 618.609741210938, 97.7995376586914, 953.136047363281, 364.213287353516, 114.816421508789, 32.789192199707, 484.840057373047, 137.818222045898, 497.786346435547, 517.773254394531, 198.255798339844, 29.8183193206787, 420.074188232422, 159.254684448242, 227.076919555664, 571.20751953125, 112.394218444824, 1416.66345214844, 497.515106201172, 145.562271118164, 608.310302734375, 561.935302734375, 135.277221679688, 40.8149528503418, 726.30078125, 269.985473632812, 1305.38354492188, 756.163818359375, 64.0909576416016, 1444.12536621094, 903.205993652344, 84.3757476806641, 1465.09008789062, 406.671600341797, -240.916397094727, 82.0374603271484, 362.139068603516, -3.57068133354187, 1282.18737792969, 410.285217285156, -90.4035797119141, 1502.19714355469, 381.394165039062, -15.4469690322876, 1011.02740478516, 242.897384643555, -314.428100585938, 1102.51635742188, 515.347473144531, -168.417465209961, 1531.63745117188, 587.478820800781, -316.015350341797, 1173.05358886719, 363.262847900391, -335.597869873047, 1140.296875, 503.530883789062, -166.299453735352, 993.08642578125, 360.351470947266, -193.257919311523, 37.975959777832, 474.788238525391, -198.648880004883, 498.343322753906, 518.41455078125, -275.638916015625, 32.126895904541, 435.237152099609, -231.375106811523, 350.197692871094, 382.713531494141, -122.693511962891, 1365.51989746094, 439.197631835938, -207.472061157227, 806.034362792969, 562.732421875, -208.917633056641, 46.3574371337891, 323.328857421875, -196.03205871582, 1282.99597167969, 487.970062255859, -228.862747192383, 1237.69152832031, 523.267517089844, -352.056823730469, 1163.87829589844, 636.082763671875, -82.1450729370117, 1155.43115234375, 422.258758544922, 54.3302803039551, 1176.24548339844
449.777954101562, 12.34437084198, 1417.33898925781, 556.878051757812, -54.319709777832, 1354.46435546875, 402.036651611328, 157.407211303711, 75.712776184082, 440.334075927734, -9.99625682830811, 1536.2001953125, 426.928680419922, 95.791618347168, 1001.97235107422, 780.309143066406, 306.335357666016, 1278.44311523438, 587.31640625, -41.9514236450195, 1592.00988769531, 804.168884277344, 19.7147350311279, 1485.22082519531, 837.221984863281, 198.244049072266, 1397.1650390625, 622.430053710938, 94.8837432861328, 952.789855957031, 364.327606201172, 114.719535827637, 32.7451095581055, 486.465759277344, 137.084075927734, 497.61572265625, 517.805236816406, 198.14338684082, 29.8720798492432, 420.873504638672, 158.846725463867, 227.073257446289, 572.374328613281, 112.480514526367, 1415.10595703125, 500.008758544922, 144.432327270508, 607.947814941406, 561.937927246094, 135.170608520508, 40.7698249816895, 716.363342285156, 275.859069824219, 1297.16101074219, 737.3271484375, 78.9969177246094, 1441.71984863281, 883.672119140625, 96.7232284545898, 1469.44714355469, 406.777160644531, -241.100173950195, 81.9954071044922, 363.808624267578, -2.74795007705688, 1281.71899414062, 411.122650146484, -90.8599090576172, 1501.44177246094, 383.61669921875, -14.2091979980469, 1009.96447753906, 235.890609741211, -305.353088378906, 1099.11730957031, 515.289978027344, -169.437194824219, 1531.53393554688, 580.40234375, -315.371429443359, 1165.55847167969, 356.683898925781, -329.835845947266, 1134.71313476562, 503.197326660156, -166.985549926758, 993.03955078125, 360.339324951172, -193.376342773438, 37.9544258117676, 475.687866210938, -198.826797485352, 498.200286865234, 518.47802734375, -275.625244140625, 32.0993576049805, 436.383361816406, -231.572723388672, 349.965209960938, 382.745391845703, -122.652862548828, 1364.59484863281, 439.018859863281, -207.183151245117, 805.954833984375, 562.725830078125, -208.87776184082, 46.3139457702637, 322.620727539062, -193.935623168945, 1283.15283203125, 484.126495361328, -228.633239746094, 1233.65112304688, 516.200317382812, -350.553405761719, 1156.787109375, 637.393371582031, -85.7421875, 1155.55187988281, 425.023132324219, 53.88525390625, 1175.03234863281
451.296325683594, 11.6396341323853, 1416.74853515625, 558.101196289062, -55.1218605041504, 1354.16418457031, 402.192749023438, 157.296447753906, 75.8410873413086, 441.538330078125, -9.96868705749512, 1535.22155761719, 430.951446533203, 96.5287322998047, 1001.88354492188, 775.276062011719, 312.257049560547, 1278.87329101562, 587.856811523438, -42.8821449279785, 1592.37463378906, 787.350219726562, 26.8712024688721, 1488.17553710938, 826.016174316406, 206.165634155273, 1400.40942382812, 626.270263671875, 91.3831176757812, 952.700378417969, 364.236633300781, 114.549057006836, 33.063793182373, 488.007080078125, 136.407699584961, 497.638519287109, 517.851684570312, 198.054962158203, 29.9625072479248, 421.906677246094, 158.453048706055, 226.981384277344, 572.715393066406, 112.056999206543, 1414.4716796875, 502.43603515625, 143.457565307617, 607.660522460938, 562.012512207031, 135.092514038086, 40.7277984619141, 710.550964355469, 278.946929931641, 1295.64331054688, 722.593383789062, 88.2981109619141, 1440.12451171875, 866.921813964844, 104.953956604004, 1476.32141113281, 406.921844482422, -241.343444824219, 82.0074844360352, 365.276489257812, -0.739788830280304, 1281.57629394531, 411.756225585938, -90.5771179199219, 1500.45202636719, 385.469543457031, -12.7029933929443, 1009.28973388672, 230.200942993164, -297.124114990234, 1096.77404785156, 514.824279785156, -169.942886352539, 1531.6220703125, 571.00146484375, -313.424285888672, 1157.72033691406, 351.025390625, -324.853057861328, 1130.76672363281, 502.333312988281, -167.718643188477, 993.086242675781, 360.291961669922, -193.5791015625, 38.0429306030273, 476.434387207031, -199.205017089844, 498.130279541016, 518.49755859375, -275.689544677734, 32.0742340087891, 437.261932373047, -232.032257080078, 349.907073974609, 382.750122070312, -122.033721923828, 1364.19946289062, 438.808135986328, -207.104293823242, 805.917907714844, 562.787109375, -208.993530273438, 46.354305267334, 321.575653076172, -191.080474853516, 1283.04809570312, 481.201629638672, -228.32453918457, 1230.53894042969, 510.231262207031, -349.037689208984, 1150.96118164062, 637.858825683594, -88.6829605102539, 1155.51904296875, 427.749389648438, 53.9649124145508, 1174.26745605469
452.502075195312, 11.9278450012207, 1416.35668945312, 559.07763671875, -55.4922637939453, 1353.97741699219, 402.364013671875, 157.227798461914, 76.0705718994141, 442.530975341797, -9.39447784423828, 1534.439453125, 434.61865234375, 97.4571914672852, 1002.0830078125, 775.3671875, 315.381195068359, 1285.31311035156, 588.225891113281, -43.0548362731934, 1592.92431640625, 773.897155761719, 30.2988948822021, 1493.078125, 819.004760742188, 209.567977905273, 1408.12512207031, 629.71484375, 87.8876800537109, 952.599731445312, 364.314636230469, 114.388488769531, 33.3832778930664, 489.477661132812, 135.740707397461, 497.494873046875, 517.937561035156, 197.952163696289, 30.009895324707, 422.958953857422, 158.053802490234, 226.973449707031, 572.435546875, 111.364761352539, 1414.67297363281, 504.685150146484, 142.59635925293, 607.392028808594, 562.113342285156, 135.038711547852, 40.6870460510254, 711.112731933594, 280.369689941406, 1301.95458984375, 712.70361328125, 92.0839004516602, 1440.65478515625, 854.228088378906, 108.161903381348, 1486.25476074219, 406.991546630859, -241.701568603516, 82.0437774658203, 366.742034912109, 0.64919638633728, 1281.38537597656, 412.456390380859, -89.6763687133789, 1499.48559570312, 386.980194091797, -11.2450637817383, 1008.96844482422, 226.487182617188, -290.996154785156, 1095.79382324219, 514.533020019531, -169.704803466797, 1531.56225585938, 570.115295410156, -315.572540283203, 1156.39965820312, 346.805755615234, -320.936279296875, 1128.54760742188, 501.206939697266, -168.508666992188, 993.018676757812, 360.293518066406, -193.933746337891, 38.2055282592773, 477.131805419922, -199.818145751953, 498.17578125, 518.467834472656, -275.882629394531, 31.9441013336182, 437.9755859375, -232.659713745117, 349.962371826172, 382.488830566406, -120.794097900391, 1364.32189941406, 438.665313720703, -207.468734741211, 805.93994140625, 562.84326171875, -209.165756225586, 46.3402366638184, 320.571014404297, -188.231979370117, 1282.87341308594, 479.40673828125, -228.009536743164, 1228.6552734375, 505.873443603516, -347.578186035156, 1146.63525390625, 638.161254882812, -90.9156188964844, 1155.47973632812, 430.157989501953, 54.3431129455566, 1173.96459960938
